,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
44300,buildings,pole,patio,crossclassified,,,4,4,0,buildings,home,0,0
37100,buildings,pole,net,crossclassified,,,4,2,2,buildings,people,0,0
43928,buildings,pillow,window,crossclassified,,,4,2,2,home,home,0,0
43647,buildings,building,people,crossclassified,,,4,4,0,buildings,people,0,0
54573,buildings,apartment building,window,crossclassified,,,4,2,2,buildings,home,0,0
35614,buildings,wheel,street,crossclassified,,,4,3,1,vehicles,buildings,0,0
35865,buildings,canopy,stand,crossclassified,,,4,3,1,buildings,home,0,0
35866,buildings,canopy,chair,crossclassified,,,4,4,0,buildings,home,0,0
36017,buildings,bridge,roof,crossclassified,,,4,4,0,buildings,buildings,0,0
36018,buildings,building,railway,crossclassified,,,4,3,1,buildings,buildings,0,0
36032,buildings,window,sign,crossclassified,,,4,3,1,home,buildings,0,0
36365,buildings,t-shirt,stand,crossclassified,,,4,3,1,clothing,home,0,0
36779,buildings,building,gate,crossclassified,,,4,4,0,buildings,animals_plants,0,0
36807,buildings,window,pillow,crossclassified,,,4,2,2,home,home,0,0
36826,buildings,window,bed,crossclassified,,,4,4,0,home,home,0,0
36860,buildings,building,fort,crossclassified,,,4,4,0,buildings,buildings,0,0
36864,buildings,castle,fort,crossclassified,,,4,4,0,buildings,buildings,0,0
36944,buildings,building,london,crossclassified,,,4,4,0,buildings,buildings,0,0
36952,buildings,castle,london,crossclassified,,,4,4,0,buildings,buildings,0,0
37316,buildings,home,wheel,crossclassified,,,4,2,2,buildings,vehicles,0,0
37322,buildings,truck,home,crossclassified,,,4,2,2,vehicles,buildings,0,0
37820,buildings,umbrella,store front,crossclassified,,,4,3,1,buildings,buildings,0,0
39404,buildings,light,castle,crossclassified,,,4,3,1,home,buildings,0,0
39407,buildings,light,palace,crossclassified,,,4,3,1,home,buildings,0,0
40501,buildings,house,sidewalk,crossclassified,,,4,4,0,buildings,buildings,0,0
41167,buildings,building,fire hydrant,crossclassified,,,4,4,0,buildings,clothing,0,0
41385,buildings,tents,cap,crossclassified,,,4,4,0,buildings,people,0,0
41725,buildings,house,banana,crossclassified,,,4,4,0,buildings,home,0,0
41727,buildings,building,banana,crossclassified,,,4,4,0,buildings,home,0,0
41796,buildings,t-shirt,home,crossclassified,,,4,4,0,clothing,buildings,0,0
41995,buildings,wheel,home,crossclassified,,,4,2,2,vehicles,buildings,0,0
54333,buildings,dam,pole,crossclassified,,,4,3,1,buildings,buildings,0,0
69205,buildings,shack,canopy,crossclassified,,,4,2,2,buildings,buildings,0,0
54726,buildings,building,nameplate,crossclassified,,,4,4,0,buildings,buildings,0,0
54743,buildings,storefront,pole,crossclassified,,,4,4,0,buildings,buildings,0,0
71707,buildings,deck,fence,crossclassified,,,4,4,0,vehicles,buildings,0,0
72189,buildings,awning,elephant,crossclassified,,,4,2,2,buildings,home,0,0
72538,buildings,window,bedroom,crossclassified,,,4,4,0,home,home,0,0
72543,buildings,wall,bedroom,crossclassified,,,4,4,0,home,home,0,0
74185,buildings,net,pole,crossclassified,,,4,2,2,people,buildings,0,0
74882,buildings,restaurant,beach,crossclassified,,,4,4,0,buildings,home,0,0
75346,buildings,cycle,street,crossclassified,,,4,3,1,people,buildings,0,0
75349,buildings,road,cycle,crossclassified,,,4,4,0,buildings,people,0,0
75605,buildings,cow,canopy,crossclassified,,,4,4,0,animals_plants,buildings,0,0
76000,buildings,grill,grass,crossclassified,,,4,4,0,buildings,animals_plants,0,0
77941,buildings,big ben,clock,crossclassified,,,4,4,0,buildings,buildings,0,0
78856,buildings,cabinet,toilet,crossclassified,,,4,4,0,home,home,0,0
78857,buildings,cabinet,outhouse,crossclassified,,,4,4,0,home,buildings,0,0
78866,buildings,bathroom,outhouse,crossclassified,,,4,4,0,home,buildings,0,0
79123,buildings,bridge,skateboarder,crossclassified,,,4,4,0,buildings,people,0,0
79643,buildings,awning,bridge,crossclassified,,,4,4,0,buildings,buildings,0,0
83268,buildings,gallery,players,crossclassified,,,4,3,1,buildings,buildings,0,0
83617,buildings,wall,shoe,crossclassified,,,4,4,0,home,people,0,0
84187,buildings,man,cap,crossclassified,,,4,2,2,people,people,0,0
84894,buildings,restaurant,phone,crossclassified,,,4,4,0,buildings,people,0,0
84895,buildings,building,phone,crossclassified,,,4,4,0,buildings,people,0,0
84896,buildings,store,phone,crossclassified,,,4,4,0,buildings,people,0,0
85272,buildings,roof,porch,crossclassified,,,4,4,0,buildings,buildings,0,0
86304,buildings,clock,fence,crossclassified,,,4,4,0,buildings,buildings,0,0
86305,buildings,clock,bars,crossclassified,,,4,4,0,buildings,buildings,0,0
86312,buildings,window,bars,crossclassified,,,4,4,0,home,buildings,0,0
86321,buildings,fence,bars,crossclassified,,,4,4,0,buildings,buildings,0,0
69802,buildings,house,hat,crossclassified,,,4,4,0,buildings,clothing,0,0
69424,buildings,storefront,garage,crossclassified,,,4,4,0,buildings,buildings,0,0
34282,buildings,pole,road,crossclassified,,,4,3,1,buildings,buildings,0,0
60684,buildings,tent,fence,crossclassified,,,4,2,2,buildings,buildings,0,0
54749,buildings,bike,mirror,crossclassified,,,4,2,2,vehicles,vehicles,0,0
55031,buildings,bus,window,crossclassified,,,4,4,0,vehicles,home,0,0
55091,buildings,fence,wheel,crossclassified,,,4,3,1,buildings,vehicles,0,0
55144,buildings,player,helmet,crossclassified,,,4,3,1,people,people,0,0
55147,buildings,shoe,t-shirt,crossclassified,,,4,3,1,people,clothing,0,0
55524,buildings,building,pool,crossclassified,,,4,4,0,buildings,home,0,0
55525,buildings,building,condo,crossclassified,,,4,4,0,buildings,buildings,0,0
56378,buildings,building,weal,crossclassified,,,4,4,0,buildings,buildings,0,0
56763,buildings,shop,door,crossclassified,,,4,4,0,buildings,home,0,0
56990,buildings,bridge,river,crossclassified,,,4,4,0,buildings,people,0,0
58228,buildings,giraffe,awning,crossclassified,,,4,4,0,animals_plants,buildings,0,0
58519,buildings,street,boardwalk,crossclassified,,,4,4,0,buildings,buildings,0,0
60688,buildings,players,shirt,crossclassified,,,4,2,2,buildings,clothing,0,0
68755,buildings,skateboard,boy,crossclassified,,,4,2,2,people,people,0,0
60702,buildings,board,storefront,crossclassified,,,4,3,1,home,buildings,0,0
60910,buildings,cap,man,crossclassified,,,4,2,2,people,people,0,0
61046,buildings,house,statue,crossclassified,,,4,2,2,buildings,animals_plants,0,0
61647,buildings,awning,storefront,crossclassified,,,4,3,1,buildings,buildings,0,0
61660,buildings,patio,shop,crossclassified,,,4,2,2,home,buildings,0,0
61767,buildings,train,airplane,crossclassified,,,4,4,0,vehicles,vehicles,0,0
61771,buildings,train,boardwalk,crossclassified,,,4,4,0,vehicles,buildings,0,0
62428,buildings,window,roof,crossclassified,,,4,3,1,home,buildings,0,0
67304,buildings,building,family,crossclassified,,,4,4,0,buildings,people,0,0
67571,buildings,building,steeple,crossclassified,,,4,4,0,buildings,buildings,0,0
68173,buildings,plant,building,crossclassified,,,4,2,2,animals_plants,buildings,0,0
68176,buildings,shop,patio,crossclassified,,,4,2,2,buildings,home,0,0
35550,buildings,walkway,pole,crossclassified,,,4,2,2,buildings,buildings,0,0
58037,buildings,building,baseball player,crossclassified,,,4,3,1,buildings,people,0,0
33775,buildings,tree,wood,crossclassified,,,4,4,0,buildings,home,0,0
20570,buildings,bridge,pavement,crossclassified,,,4,4,0,buildings,buildings,0,0
8823,buildings,building,leaf,crossclassified,,,4,4,0,buildings,animals_plants,0,0
9054,buildings,fence,steel,crossclassified,,,4,3,1,buildings,home,0,0
9177,buildings,dugout,bleachers,crossclassified,,,4,4,0,buildings,buildings,0,0
9191,buildings,helmet,railing,crossclassified,,,4,4,0,people,buildings,0,0
9929,buildings,shed,wooden,crossclassified,,,4,4,0,buildings,home,0,0
9958,buildings,barn,shack,crossclassified,,,4,3,1,buildings,buildings,0,0
10192,buildings,boy,skateboard,crossclassified,,,4,2,2,people,people,0,0
11579,buildings,wall,rail,crossclassified,,,4,2,2,home,buildings,0,0
11982,buildings,canopy,plate,crossclassified,,,4,3,1,buildings,food,0,0
13897,buildings,bridge,britches,crossclassified,,,4,4,0,buildings,buildings,0,0
14113,buildings,store,mirror,crossclassified,,,4,4,0,buildings,vehicles,0,0
14122,buildings,store front,business,crossclassified,,,4,3,1,buildings,buildings,0,0
15189,buildings,shoe,skater,crossclassified,,,4,4,0,people,people,0,0
15191,buildings,shoe,shirt,crossclassified,,,4,4,0,people,clothing,0,0
15411,buildings,building,bag,crossclassified,,,4,4,0,buildings,people,0,0
15413,buildings,garage,wall,crossclassified,,,4,4,0,buildings,home,0,0
15813,buildings,house,van,crossclassified,,,4,4,0,buildings,vehicles,0,0
15814,buildings,home,truck,crossclassified,,,4,2,2,buildings,vehicles,0,0
17832,buildings,garage,home,crossclassified,,,4,4,0,buildings,buildings,0,0
17888,buildings,pavilion,house,crossclassified,,,4,2,2,buildings,buildings,0,0
18225,buildings,baseball team,helmet,crossclassified,,,4,4,0,buildings,people,0,0
18227,buildings,baseball players,baseball team,crossclassified,,,4,3,1,buildings,buildings,0,0
18228,buildings,players,baseball team,crossclassified,,,4,3,1,buildings,buildings,0,0
18233,buildings,helmet,jacket,crossclassified,,,4,4,0,people,clothing,0,0
19333,buildings,shelter,overhang,crossclassified,,,4,4,0,buildings,buildings,0,0
19355,buildings,canopy,shack,crossclassified,,,4,2,2,buildings,buildings,0,0
19367,buildings,canopy,overhang,crossclassified,,,4,4,0,buildings,buildings,0,0
8272,buildings,train,pul,crossclassified,,,4,4,0,vehicles,vehicles,0,0
7844,buildings,bench,stand,crossclassified,,,4,3,1,home,home,0,0
7804,buildings,dugout,crowd,crossclassified,,,4,4,0,buildings,buildings,0,0
4815,buildings,bridge,train station,crossclassified,,,4,4,0,buildings,buildings,0,0
33416,buildings,tarp,umbrella,crossclassified,,,4,3,1,home,buildings,0,0
232,buildings,fence,gallery,crossclassified,,,4,3,1,buildings,buildings,0,0
788,buildings,dock,walkway,crossclassified,,,4,3,1,buildings,buildings,0,0
803,buildings,rail,boardwalk,crossclassified,,,4,4,0,buildings,buildings,0,0
1823,buildings,shirt,boy,crossclassified,,,4,3,1,clothing,people,0,0
2295,buildings,home,store,crossclassified,,,4,3,1,buildings,buildings,0,0
3393,buildings,harbor,dock,crossclassified,,,4,4,0,vehicles,buildings,0,0
3405,buildings,dock,lake,crossclassified,,,4,3,1,buildings,vehicles,0,0
3936,buildings,tent,shed,crossclassified,,,4,3,1,buildings,buildings,0,0
4412,buildings,bench,alcove,crossclassified,,,4,4,0,home,buildings,0,0
4422,buildings,arch,alcove,crossclassified,,,4,4,0,buildings,buildings,0,0
4431,buildings,archway,alcove,crossclassified,,,4,4,0,buildings,buildings,0,0
4822,buildings,overpass,light,crossclassified,,,4,4,0,buildings,home,0,0
7799,buildings,dugout,spectators,crossclassified,,,4,4,0,buildings,buildings,0,0
5167,buildings,building,ship,crossclassified,,,4,4,0,buildings,vehicles,0,0
5874,buildings,bridge,monorail,crossclassified,,,4,4,0,buildings,vehicles,0,0
5877,buildings,overpass,mirror,crossclassified,,,4,4,0,buildings,vehicles,0,0
5880,buildings,overpass,track,crossclassified,,,4,4,0,buildings,vehicles,0,0
6208,buildings,building,archway,crossclassified,,,4,4,0,buildings,buildings,0,0
6433,buildings,bridge,jacket,crossclassified,,,4,4,0,buildings,clothing,0,0
6444,buildings,fence,bicycle,crossclassified,,,4,3,1,buildings,vehicles,0,0
6535,buildings,street,car,crossclassified,,,4,3,1,buildings,vehicles,0,0
6980,buildings,house,plant,crossclassified,,,4,4,0,buildings,animals_plants,0,0
6993,buildings,building,plant,crossclassified,,,4,2,2,buildings,animals_plants,0,0
7127,buildings,overpass,wall,crossclassified,,,4,3,1,buildings,home,0,0
7371,buildings,train,bench,crossclassified,,,4,4,0,vehicles,home,0,0
19991,buildings,bridge,ground,crossclassified,,,4,4,0,buildings,home,0,0
4344,buildings,train,boat,crossclassified,,,4,4,0,vehicles,vehicles,0,0
21431,buildings,helmet,stand,crossclassified,,,4,4,0,people,home,0,0
26841,buildings,bus stop,shelter,crossclassified,,,4,4,0,buildings,buildings,0,0
26845,buildings,bus stop,station,crossclassified,,,4,4,0,buildings,buildings,0,0
26856,buildings,shelter,bench,crossclassified,,,4,4,0,buildings,home,0,0
26859,buildings,shelter,station,crossclassified,,,4,4,0,buildings,buildings,0,0
27167,buildings,shack,boat,crossclassified,,,4,4,0,buildings,vehicles,0,0
27404,buildings,counter,stove,crossclassified,,,4,4,0,home,home,0,0
27979,buildings,bat,sideline,crossclassified,,,4,4,0,people,buildings,0,0
28628,buildings,shelter,animal,crossclassified,,,4,4,0,buildings,animals_plants,0,0
28629,buildings,elephant,awning,crossclassified,,,4,2,2,home,buildings,0,0
28634,buildings,elephant,tent,crossclassified,,,4,4,0,home,buildings,0,0
29176,buildings,water,walkway,crossclassified,,,4,2,2,home,buildings,0,0
29305,buildings,board,signboard,crossclassified,,,4,3,1,home,buildings,0,0
29557,buildings,grate,motorcycle,crossclassified,,,4,4,0,buildings,vehicles,0,0
29564,buildings,grates,motorcycle,crossclassified,,,4,4,0,buildings,vehicles,0,0
29854,buildings,dugout,steel,crossclassified,,,4,4,0,buildings,home,0,0
30123,buildings,dugout,ball,crossclassified,,,4,4,0,buildings,people,0,0
30436,buildings,shirt,player,crossclassified,,,4,3,1,clothing,people,0,0
30857,buildings,wall,tree,crossclassified,,,4,4,0,home,buildings,0,0
31143,buildings,house,cabana,crossclassified,,,4,4,0,buildings,buildings,0,0
31152,buildings,cabin,shack,crossclassified,,,4,4,0,buildings,buildings,0,0
31867,buildings,restaurant,glass,crossclassified,,,4,4,0,buildings,home,0,0
32648,buildings,pole,walkway,crossclassified,,,4,2,2,buildings,buildings,0,0
32979,buildings,garage,motorcycle,crossclassified,,,4,3,1,buildings,vehicles,0,0
33277,buildings,helmet,shoe,crossclassified,,,4,4,0,people,people,0,0
33405,buildings,canopy,tarp,crossclassified,,,4,4,0,buildings,home,0,0
33409,buildings,canopy,cape,crossclassified,,,4,4,0,buildings,clothing,0,0
21540,buildings,mirror,bike,crossclassified,,,4,2,2,vehicles,vehicles,0,0
33415,buildings,tarp,awning,crossclassified,,,4,3,1,home,buildings,0,0
26842,buildings,bus stop,bench,crossclassified,,,4,4,0,buildings,home,0,0
33272,buildings,pant,helmet,crossclassified,,,4,3,1,people,people,0,0
26824,buildings,street,bus,crossclassified,,,4,3,1,buildings,vehicles,0,0
25438,buildings,overpass,signal,crossclassified,,,4,4,0,buildings,buildings,0,0
22459,buildings,building,flag,crossclassified,,,4,4,0,buildings,animals_plants,0,0
26634,buildings,pavilion,awning,crossclassified,,,4,3,1,buildings,buildings,0,0
22174,buildings,stand,gallery,crossclassified,,,4,3,1,home,buildings,0,0
23732,buildings,overpass,arch,crossclassified,,,4,4,0,buildings,buildings,0,0
24191,buildings,bat,railing,crossclassified,,,4,4,0,people,buildings,0,0
24199,buildings,railing,t-shirt,crossclassified,,,4,4,0,buildings,clothing,0,0
24421,buildings,storefront,bike,crossclassified,,,4,4,0,buildings,vehicles,0,0
24442,buildings,platform,train,crossclassified,,,4,3,1,buildings,vehicles,0,0
24445,buildings,platform,station,crossclassified,,,4,4,0,buildings,buildings,0,0
24454,buildings,sidewalk,train,crossclassified,,,4,4,0,buildings,vehicles,0,0
24660,buildings,house,photograph,crossclassified,,,4,4,0,buildings,buildings,0,0
25431,buildings,bridge,traffic light,crossclassified,,,4,4,0,buildings,home,0,0
23815,buildings,bridge,horse,crossclassified,,,4,4,0,buildings,animals_plants,0,0
25439,buildings,overpass,traffic light,crossclassified,,,4,4,0,buildings,home,0,0
26498,buildings,building,men,crossclassified,,,4,4,0,buildings,people,0,0
25644,buildings,tent,person,crossclassified,,,4,4,0,buildings,people,0,0
25709,buildings,grill,snacks,crossclassified,,,4,4,0,buildings,food,0,0
26579,buildings,house,tower,crossclassified,,,4,3,1,buildings,buildings,0,0
25722,buildings,train,trestle,crossclassified,,,4,4,0,vehicles,buildings,0,0
25820,buildings,bridge,cars,crossclassified,,,4,4,0,buildings,buildings,0,0
25822,buildings,overpass,cars,crossclassified,,,4,4,0,buildings,buildings,0,0
25836,buildings,fence,tent,crossclassified,,,4,2,2,buildings,buildings,0,0
25964,buildings,house,pavilion,crossclassified,,,4,2,2,buildings,buildings,0,0
26574,buildings,building,overhang,crossclassified,,,4,4,0,buildings,buildings,0,0
26316,buildings,window,apartment building,crossclassified,,,4,2,2,home,buildings,0,0
25555,buildings,house,hose,crossclassified,,,4,4,0,buildings,clothing,0,0
54796,buildings,pant,tie,crossclassified,,,3,3,0,people,clothing,0,0
55009,buildings,helmet,field,crossclassified,,,3,3,0,people,animals_plants,0,0
55137,buildings,pant,bat,crossclassified,,,3,3,0,people,people,0,0
56305,buildings,building,bounding,crossclassified,,,3,3,0,buildings,buildings,0,0
55152,buildings,bat,field,crossclassified,,,3,3,0,people,animals_plants,0,0
55552,buildings,house,nameplate,crossclassified,,,3,3,0,buildings,buildings,0,0
56235,buildings,tent,screen,crossclassified,,,3,3,0,buildings,home,0,0
56255,buildings,pole,chair,crossclassified,,,3,3,0,buildings,home,0,0
56383,buildings,weal,wall,crossclassified,,,3,2,1,buildings,home,0,0
54397,buildings,overpass,pool,crossclassified,,,3,3,0,buildings,home,0,0
51510,buildings,crow,hotel,crossclassified,,,3,3,0,animals_plants,buildings,0,0
54113,buildings,bridge,see,crossclassified,,,3,3,0,buildings,people,0,0
53642,buildings,mirror,wheel,crossclassified,,,3,2,1,vehicles,vehicles,0,0
53640,buildings,walkway,wheel,crossclassified,,,3,3,0,buildings,vehicles,0,0
51799,buildings,pant,awning,crossclassified,,,3,3,0,people,buildings,0,0
51523,buildings,house,grill,crossclassified,,,3,3,0,buildings,buildings,0,0
50910,buildings,house,gate,crossclassified,,,3,3,0,buildings,animals_plants,0,0
50705,buildings,curtain,canopy,crossclassified,,,3,2,1,home,buildings,0,0
50191,buildings,ball,boy,crossclassified,,,3,3,0,people,people,0,0
49968,buildings,building,wall clock,crossclassified,,,3,2,1,buildings,buildings,0,0
56422,buildings,bricks,weal,crossclassified,,,3,3,0,buildings,buildings,0,0
49964,buildings,house,wall clock,crossclassified,,,3,3,0,buildings,buildings,0,0
49387,buildings,car,awning,crossclassified,,,3,2,1,vehicles,buildings,0,0
56419,buildings,bridge,weal,crossclassified,,,3,3,0,buildings,buildings,0,0
57388,buildings,bridge,parking meter,crossclassified,,,3,3,0,buildings,vehicles,0,0
56600,buildings,window,tie,crossclassified,,,3,3,0,home,clothing,0,0
56605,buildings,doorway,room,crossclassified,,,3,3,0,buildings,home,0,0
61862,buildings,bridge,street sign,crossclassified,,,3,3,0,buildings,buildings,0,0
49281,buildings,stairs,pole,crossclassified,,,3,2,1,buildings,buildings,0,0
61773,buildings,overpass,airplane,crossclassified,,,3,2,1,buildings,vehicles,0,0
61151,buildings,building,horse,crossclassified,,,3,3,0,buildings,animals_plants,0,0
61044,buildings,statue,boy,crossclassified,,,3,3,0,animals_plants,people,0,0
60701,buildings,storefront,glass,crossclassified,,,3,3,0,buildings,home,0,0
60700,buildings,restaurant,board,crossclassified,,,3,2,1,buildings,home,0,0
60681,buildings,dugout,canopy,crossclassified,,,3,3,0,buildings,buildings,0,0
59486,buildings,cap,pant,crossclassified,,,3,3,0,people,people,0,0
58227,buildings,giraffe,umbrella,crossclassified,,,3,3,0,animals_plants,buildings,0,0
57399,buildings,meter,parking meter,crossclassified,,,3,3,0,vehicles,vehicles,0,0
57393,buildings,arch,parking meter,crossclassified,,,3,3,0,buildings,vehicles,0,0
57392,buildings,arch,meter,crossclassified,,,3,3,0,buildings,vehicles,0,0
57387,buildings,bridge,meter,crossclassified,,,3,3,0,buildings,vehicles,0,0
56992,buildings,sidewalk,car,crossclassified,,,3,2,1,buildings,vehicles,0,0
56991,buildings,sidewalk,platelayer,crossclassified,,,3,3,0,buildings,buildings,0,0
56989,buildings,bridge,platelayer,crossclassified,,,3,3,0,buildings,buildings,0,0
56751,buildings,store,door,crossclassified,,,3,2,1,buildings,home,0,0
56749,buildings,building,curtain,crossclassified,,,3,3,0,buildings,home,0,0
56650,buildings,t-shirt,entrance,crossclassified,,,3,2,1,clothing,buildings,0,0
56645,buildings,entrance,shed,crossclassified,,,3,2,1,buildings,buildings,0,0
56631,buildings,room,entrance,crossclassified,,,3,3,0,home,buildings,0,0
56619,buildings,door,shed,crossclassified,,,3,2,1,home,buildings,0,0
49354,buildings,shack,outhouse,crossclassified,,,3,2,1,buildings,buildings,0,0
45992,buildings,dug out,pit,crossclassified,,,3,3,0,buildings,buildings,0,0
49275,buildings,bat,stairs,crossclassified,,,3,3,0,people,buildings,0,0
43799,buildings,pole,railway,crossclassified,,,3,3,0,buildings,buildings,0,0
45510,buildings,apartment,bus,crossclassified,,,3,2,1,buildings,vehicles,0,0
45206,buildings,house,doghouse,crossclassified,,,3,3,0,buildings,buildings,0,0
44789,buildings,wooden,shack,crossclassified,,,3,3,0,home,buildings,0,0
44378,buildings,store,bike,crossclassified,,,3,2,1,buildings,vehicles,0,0
44221,buildings,pant,roof,crossclassified,,,3,2,1,people,buildings,0,0
44220,buildings,roof,shirt,crossclassified,,,3,3,0,buildings,clothing,0,0
44084,buildings,window,stairs,crossclassified,,,3,2,1,home,buildings,0,0
43932,buildings,room,sofa,crossclassified,,,3,3,0,home,home,0,0
43926,buildings,window,sofa,crossclassified,,,3,3,0,home,home,0,0
43916,buildings,living room,sofa,crossclassified,,,3,3,0,home,home,0,0
43784,buildings,hut,home,crossclassified,,,3,2,1,buildings,buildings,0,0
45996,buildings,dug out,cap,crossclassified,,,3,3,0,buildings,people,0,0
43783,buildings,tree,giraffe,crossclassified,,,3,2,1,buildings,animals_plants,0,0
43653,buildings,t-shirt,people,crossclassified,,,3,2,1,clothing,people,0,0
43313,buildings,window,hotel,crossclassified,,,3,3,0,home,buildings,0,0
43285,buildings,building,pant,crossclassified,,,3,3,0,buildings,people,0,0
43279,buildings,house,pant,crossclassified,,,3,2,1,buildings,people,0,0
43097,buildings,pole,shirt,crossclassified,,,3,2,1,buildings,clothing,0,0
43052,buildings,sign board,board,crossclassified,,,3,2,1,buildings,home,0,0
42784,buildings,wheel,pole,crossclassified,,,3,2,1,vehicles,buildings,0,0
42612,buildings,pole,belt,crossclassified,,,3,3,0,buildings,animals_plants,0,0
62211,buildings,baseball player,helmet,crossclassified,,,3,2,1,people,people,0,0
45957,buildings,men,helmet,crossclassified,,,3,2,1,people,people,0,0
46185,buildings,castle,street sign,crossclassified,,,3,3,0,buildings,buildings,0,0
49268,buildings,steps,bat,crossclassified,,,3,3,0,buildings,people,0,0
47940,buildings,platform,light,crossclassified,,,3,3,0,buildings,home,0,0
48632,buildings,house,facade,crossclassified,,,3,3,0,buildings,buildings,0,0
48333,buildings,house,pagoda,crossclassified,,,3,2,1,buildings,buildings,0,0
47963,buildings,canopy,station,crossclassified,,,3,3,0,buildings,buildings,0,0
47961,buildings,sidewalk,light,crossclassified,,,3,2,1,buildings,home,0,0
