,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
3870,people,woman,cup,crossclassified,,,19,18,1,people,home,0,0
4170,people,player,sports man,crossclassified,,,19,19,0,people,people,0,0
427,people,boy,skate board,crossclassified,,,19,19,0,people,people,0,0
5415,people,pitcher,ball,crossclassified,,,19,17,2,people,people,0,0
6037,people,shoe,teen,crossclassified,,,19,19,0,people,people,0,0
7873,people,boy,sweater,crossclassified,,,19,16,3,people,clothing,0,0
7927,people,child,skirt,crossclassified,,,19,14,5,people,people,0,0
8312,people,shoe,umpire,crossclassified,,,19,10,9,people,people,0,0
5930,people,pizza,kid,crossclassified,,,19,11,8,food,people,0,0
8563,people,shirt,bag,crossclassified,,,19,12,7,clothing,people,0,0
16894,people,kid,toothbrush,crossclassified,,,18,12,6,people,people,0,0
11779,people,legs,pants,crossclassified,,,18,12,6,people,home,0,0
13024,people,soccer player,dress,crossclassified,,,18,18,0,people,clothing,0,0
14299,people,girl,watch,crossclassified,,,18,14,4,people,people,0,0
15278,people,jacket,pole,crossclassified,,,18,11,7,clothing,buildings,0,0
16038,people,baby,bed,crossclassified,,,18,15,3,people,home,0,0
18247,people,man,book,crossclassified,,,18,13,5,people,home,0,0
17052,people,child,uniform,crossclassified,,,18,15,3,people,clothing,0,0
17538,people,surfer,water,crossclassified,,,18,17,1,people,home,0,0
21261,people,batter,hat,crossclassified,,,18,18,0,people,clothing,0,0
24654,people,t-shirt,remote,crossclassified,,,18,11,7,clothing,home,0,0
33879,people,woman,electronics,crossclassified,,,18,18,0,people,home,0,0
45894,people,man,shirts,crossclassified,,,18,16,2,people,people,0,0
10908,people,person,sleeveless,crossclassified,,,18,13,5,people,people,0,0
11315,people,child,gamer,crossclassified,,,18,17,1,people,people,0,0
6488,people,shirt,hair,crossclassified,,,18,12,6,clothing,people,0,0
10680,people,catcher,shirt,crossclassified,,,18,18,0,people,clothing,0,0
4546,people,person,motorcycle,crossclassified,,,18,10,8,people,vehicles,0,0
1272,people,toddler,jacket,crossclassified,,,18,15,3,people,clothing,0,0
2059,people,boy,sea,crossclassified,,,18,18,0,people,people,0,0
2630,people,man,cycle,crossclassified,,,18,18,0,people,people,0,0
3315,people,man,businessman,crossclassified,,,18,18,0,people,people,0,0
3692,people,woman,toothbrush,crossclassified,,,18,18,0,people,people,0,0
10279,people,t-shirt,frisbee,crossclassified,,,18,14,4,clothing,people,0,0
4220,people,child,little girl,crossclassified,,,18,18,0,people,people,0,0
5171,people,boy,mobile,crossclassified,,,18,18,0,people,people,0,0
6933,people,woman,arm,crossclassified,,,18,14,4,people,clothing,0,0
7519,people,shirt,skateboard,crossclassified,,,18,10,8,clothing,people,0,0
7796,people,soccer player,jersey,crossclassified,,,18,18,0,people,clothing,0,0
8349,people,tie,human,crossclassified,,,18,17,1,clothing,people,0,0
9153,people,man,dad,crossclassified,,,18,18,0,people,people,0,0
15178,people,kid,clothing,crossclassified,,,17,17,0,people,clothing,0,0
17024,people,basketball player,man,crossclassified,,,17,13,4,people,people,0,0
16699,people,snowboarder,t-shirt,crossclassified,,,17,17,0,people,clothing,0,0
17542,people,person,water,crossclassified,,,17,12,5,people,home,0,0
15144,people,head,child,crossclassified,,,17,10,7,people,people,0,0
14770,people,boy,bench,crossclassified,,,17,15,2,people,home,0,0
17038,people,ball,bat,crossclassified,,,17,13,4,people,people,0,0
13950,people,woman,pillow,crossclassified,,,17,17,0,people,home,0,0
17593,people,boy,bottle,crossclassified,,,17,15,2,people,home,0,0
17795,people,woman,eater,crossclassified,,,17,17,0,people,people,0,0
19411,people,man,zombie,crossclassified,,,17,17,0,people,people,0,0
22797,people,bottle,t-shirt,crossclassified,,,17,10,7,home,clothing,0,0
32124,people,baby,cap,crossclassified,,,17,14,3,people,people,0,0
32664,people,shirt,eyeglass,crossclassified,,,17,9,8,clothing,people,0,0
13671,people,human,glass,crossclassified,,,17,9,8,people,home,0,0
13886,people,boy,hitter,crossclassified,,,17,17,0,people,people,0,0
6697,people,man,sofa,crossclassified,,,17,17,0,people,home,0,0
11864,people,surfer,skate,crossclassified,,,17,15,2,people,people,0,0
5891,people,woman,burger,crossclassified,,,17,17,0,people,food,0,0
11204,people,cap,skateboard,crossclassified,,,17,11,6,people,people,0,0
2324,people,pitcher,shirt,crossclassified,,,17,17,0,people,clothing,0,0
2834,people,person,lade,crossclassified,,,17,17,0,people,people,0,0
2881,people,person,video game,crossclassified,,,17,17,0,people,people,0,0
3696,people,person,toothbrush,crossclassified,,,17,12,5,people,people,0,0
4388,people,man,student,crossclassified,,,17,17,0,people,people,0,0
1084,people,tennis player,clothing,crossclassified,,,17,17,0,people,clothing,0,0
6456,people,phone,female,crossclassified,,,17,15,2,people,people,0,0
7869,people,child,shorts,crossclassified,,,17,17,0,people,people,0,0
9119,people,kid,coat,crossclassified,,,17,14,3,people,clothing,0,0
9985,people,woman,paper,crossclassified,,,17,17,0,people,home,0,0
9986,people,person,paper,crossclassified,,,17,16,1,people,home,0,0
106,people,kid,glass,crossclassified,,,17,17,0,people,home,0,0
16141,people,baseball player,jacket,crossclassified,,,16,16,0,people,clothing,0,0
19311,people,boy,cellphone,crossclassified,,,16,16,0,people,people,0,0
19057,people,person,leg,crossclassified,,,16,8,8,people,people,0,0
18235,people,cap,teenager,crossclassified,,,16,14,2,people,people,0,0
17756,people,frisbee,player,crossclassified,,,16,8,8,people,people,0,0
16708,people,bottle,shirt,crossclassified,,,16,8,8,home,clothing,0,0
15148,people,hair,head,crossclassified,,,16,11,5,people,people,0,0
16007,people,family,t-shirt,crossclassified,,,16,11,5,people,clothing,0,0
15285,people,t-shirt,pole,crossclassified,,,16,12,4,clothing,buildings,0,0
14603,people,dress,teenager,crossclassified,,,16,11,5,clothing,people,0,0
13953,people,girl,pillow,crossclassified,,,16,13,3,people,home,0,0
20193,people,player,frisbee,crossclassified,,,16,8,8,people,people,0,0
19453,people,child,pillow,crossclassified,,,16,14,2,people,home,0,0
30995,people,leg,person,crossclassified,,,16,8,8,people,people,0,0
22754,people,bag,traveler,crossclassified,,,16,9,7,people,people,0,0
23961,people,girl,camera,crossclassified,,,16,11,5,people,people,0,0
25226,people,cap,ball,crossclassified,,,16,8,8,people,people,0,0
25387,people,woman,specs,crossclassified,,,16,16,0,people,people,0,0
25758,people,woman,kite,crossclassified,,,16,15,1,people,vehicles,0,0
27397,people,shirt,mobile,crossclassified,,,16,10,6,clothing,people,0,0
12527,people,jacket,guy,crossclassified,,,16,13,3,clothing,people,0,0
32812,people,laptop,electronics,crossclassified,,,16,16,0,home,home,0,0
33162,people,shirt,bottle,crossclassified,,,16,8,8,clothing,home,0,0
36499,people,t-shirt,class,crossclassified,,,16,11,5,clothing,people,0,0
53386,people,person,top,crossclassified,,,16,16,0,people,clothing,0,0
74763,people,ball,cap,crossclassified,,,16,8,8,people,people,0,0
12530,people,bag,coat,crossclassified,,,16,11,5,people,clothing,0,0
13674,people,glass,jacket,crossclassified,,,16,10,6,home,clothing,0,0
12433,people,woman,purse,crossclassified,,,16,16,0,people,people,0,0
7776,people,human,female,crossclassified,,,16,9,7,people,people,0,0
1377,people,shirt,teen,crossclassified,,,16,10,6,clothing,people,0,0
1664,people,man,knee pad,crossclassified,,,16,16,0,people,people,0,0
2730,people,girl,frisbee,crossclassified,,,16,14,2,people,people,0,0
3049,people,t-shirt,children,crossclassified,,,16,15,1,clothing,people,0,0
3132,people,man,lifeguard,crossclassified,,,16,16,0,people,people,0,0
5079,people,human,coat,crossclassified,,,16,10,6,people,clothing,0,0
5135,people,man,tennis racket,crossclassified,,,16,16,0,people,people,0,0
5613,people,couple,people,crossclassified,,,16,14,2,people,people,0,0
5661,people,shoe,scatting,crossclassified,,,16,16,0,people,people,0,0
6080,people,woman,chain,crossclassified,,,16,16,0,people,clothing,0,0
6663,people,man,burger,crossclassified,,,16,16,0,people,food,0,0
7522,people,helmet,skateboard,crossclassified,,,16,12,4,people,people,0,0
3068,people,person,playing,crossclassified,,,16,16,0,people,people,0,0
8140,people,batter,guy,crossclassified,,,16,16,0,people,people,0,0
10988,people,girl,sunglasses,crossclassified,,,16,14,2,people,people,0,0
8537,people,man,racket,crossclassified,,,16,16,0,people,people,0,0
12149,people,dress,coat,crossclassified,,,16,9,7,clothing,clothing,0,0
12006,people,ball,dress,crossclassified,,,16,9,7,people,clothing,0,0
11987,people,woman,controller,crossclassified,,,16,16,0,people,home,0,0
12005,people,ball,human,crossclassified,,,16,16,0,people,people,0,0
10794,people,person,net,crossclassified,,,16,16,0,people,people,0,0
9638,people,athlete,racket,crossclassified,,,16,15,1,people,people,0,0
9335,people,chef,shirt,crossclassified,,,16,10,6,people,clothing,0,0
8946,people,baby,cake,crossclassified,,,16,14,2,people,food,0,0
8790,people,woman,blouse,crossclassified,,,16,16,0,people,clothing,0,0
14296,people,soccer player,teenager,crossclassified,,,15,14,1,people,people,0,0
20833,people,man,electronics,crossclassified,,,15,15,0,people,home,0,0
14361,people,man,backpack,crossclassified,,,15,15,0,people,home,0,0
14767,people,child,bench,crossclassified,,,15,9,6,people,home,0,0
16507,people,athlete,jacket,crossclassified,,,15,11,4,people,clothing,0,0
17497,people,athlete,teenager,crossclassified,,,15,15,0,people,people,0,0
17555,people,umbrella,jacket,crossclassified,,,15,11,4,buildings,clothing,0,0
17880,people,kid,jersey,crossclassified,,,15,15,0,people,clothing,0,0
18335,people,player,tennis,crossclassified,,,15,15,0,people,people,0,0
29964,people,man,mobile phone,crossclassified,,,15,15,0,people,people,0,0
23864,people,shirt,uniform,crossclassified,,,15,10,5,clothing,clothing,0,0
24391,people,baby,phone,crossclassified,,,15,8,7,people,people,0,0
26671,people,lady,mobile,crossclassified,,,15,8,7,people,people,0,0
26997,people,lady,table,crossclassified,,,15,9,6,people,home,0,0
29124,people,soccer player,uniform,crossclassified,,,15,15,0,people,clothing,0,0
40008,people,umbrella,t-shirt,crossclassified,,,15,12,3,buildings,clothing,0,0
74422,people,boy,board,crossclassified,,,15,14,1,people,home,0,0
12470,people,bat,human,crossclassified,,,15,13,2,people,people,0,0
14232,people,woman,dancer,crossclassified,,,15,15,0,people,people,0,0
537,people,woman,shorts,crossclassified,,,15,14,1,people,people,0,0
11784,people,man,legs,crossclassified,,,15,8,7,people,people,0,0
2052,people,surfer,kid,crossclassified,,,15,13,2,people,people,0,0
9681,people,couple,shirt,crossclassified,,,15,12,3,people,clothing,0,0
312,people,child,guy,crossclassified,,,15,12,3,people,people,0,0
715,people,hat,t-shirt,crossclassified,,,15,10,5,clothing,clothing,0,0
1651,people,person,court,crossclassified,,,15,15,0,people,clothing,0,0
1666,people,skateboarder,knee pad,crossclassified,,,15,15,0,people,people,0,0
1669,people,skater,knee pad,crossclassified,,,15,15,0,people,people,0,0
2010,people,man,court,crossclassified,,,15,15,0,people,clothing,0,0
2051,people,surfer,skating,crossclassified,,,15,15,0,people,people,0,0
543,people,shirt,people,crossclassified,,,15,9,6,clothing,people,0,0
2684,people,athlete,male,crossclassified,,,15,15,0,people,people,0,0
6680,people,laptop,shirt,crossclassified,,,15,13,2,home,clothing,0,0
3041,people,boy,hair,crossclassified,,,15,15,0,people,people,0,0
3063,people,man,playing,crossclassified,,,15,15,0,people,people,0,0
3599,people,woman,diner,crossclassified,,,15,15,0,people,people,0,0
6364,people,boy,women,crossclassified,,,15,12,3,people,people,0,0
2934,people,gamer,lady,crossclassified,,,15,10,5,people,people,0,0
7871,people,kid,sweater,crossclassified,,,15,13,2,people,clothing,0,0
17873,people,goalie,kid,crossclassified,,,14,14,0,people,people,0,0
16598,people,woman,spoon,crossclassified,,,14,14,0,people,home,0,0
15909,people,batter,ball,crossclassified,,,14,14,0,people,people,0,0
15541,people,person,bowl,crossclassified,,,14,14,0,people,home,0,0
15539,people,woman,bowl,crossclassified,,,14,12,2,people,home,0,0
14288,people,helmet,jacket,crossclassified,,,14,12,2,people,clothing,0,0
11719,people,boy,sweatshirt,crossclassified,,,14,14,0,people,clothing,0,0
12765,people,girl,dog,crossclassified,,,14,8,6,people,animals_plants,0,0
12458,people,skier,skateboarder,crossclassified,,,14,12,2,people,people,0,0
11327,people,kid,gamer,crossclassified,,,14,10,4,people,people,0,0
11167,people,human,male,crossclassified,,,14,9,5,people,people,0,0
10974,people,woman,walker,crossclassified,,,14,14,0,people,people,0,0
10905,people,skirt,athlete,crossclassified,,,14,9,5,people,people,0,0
19049,people,skating,skateboard,crossclassified,,,14,7,7,people,people,0,0
18264,people,girl,class,crossclassified,,,14,11,3,people,people,0,0
27662,people,kite,kid,crossclassified,,,14,7,7,vehicles,people,0,0
19313,people,child,cellphone,crossclassified,,,14,14,0,people,people,0,0
29847,people,camera,t-shirt,crossclassified,,,14,11,3,people,clothing,0,0
10076,people,t-shirt,eyeglass,crossclassified,,,14,11,3,clothing,people,0,0
52661,people,person,show,crossclassified,,,14,14,0,people,people,0,0
48224,people,woman,keyboard,crossclassified,,,14,11,3,people,home,0,0
39698,people,shoe,wheel,crossclassified,,,14,7,7,people,vehicles,0,0
32643,people,kid,kite,crossclassified,,,14,7,7,people,vehicles,0,0
31210,people,child,bottle,crossclassified,,,14,14,0,people,home,0,0
27942,people,brush,t-shirt,crossclassified,,,14,7,7,people,clothing,0,0
21003,people,goalie,woman,crossclassified,,,14,14,0,people,people,0,0
27512,people,shoe,pole,crossclassified,,,14,12,2,people,buildings,0,0
27297,people,helmet,umpire,crossclassified,,,14,11,3,people,people,0,0
25391,people,person,specs,crossclassified,,,14,14,0,people,people,0,0
25008,people,woman,sun glass,crossclassified,,,14,14,0,people,people,0,0
23849,people,t-shirt,brush,crossclassified,,,14,7,7,clothing,people,0,0
23621,people,boy,class,crossclassified,,,14,8,6,people,people,0,0
10693,people,girl,people,crossclassified,,,14,12,2,people,people,0,0
6666,people,boy,burger,crossclassified,,,14,14,0,people,food,0,0
9461,people,glass,drink,crossclassified,,,14,14,0,home,home,0,0
2844,people,girl,lade,crossclassified,,,14,14,0,people,people,0,0
5605,people,couple,human,crossclassified,,,14,12,2,people,people,0,0
4391,people,boy,student,crossclassified,,,14,14,0,people,people,0,0
4004,people,girl,remote,crossclassified,,,14,12,2,people,home,0,0
3783,people,child,male child,crossclassified,,,14,14,0,people,people,0,0
