,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
27257,clothing,shirt,snacks,crossclassified,,,6,6,0,clothing,food,0,0
26803,clothing,person,glass,crossclassified,,,6,6,0,people,home,0,0
26563,clothing,coat,watch,crossclassified,,,6,4,2,clothing,people,0,0
25244,clothing,polo,bat,crossclassified,,,6,3,3,clothing,people,0,0
24786,clothing,jacket,electronics,crossclassified,,,6,5,1,clothing,home,0,0
24217,clothing,coat,sleeve,crossclassified,,,6,4,2,clothing,clothing,0,0
23951,clothing,t-shirt,hands,crossclassified,,,6,6,0,clothing,clothing,0,0
23733,clothing,t-shirt,ring,crossclassified,,,6,6,0,clothing,clothing,0,0
23381,clothing,tie,top,crossclassified,,,6,6,0,clothing,clothing,0,0
37251,clothing,blanket,clothing,crossclassified,,,6,5,1,home,clothing,0,0
22855,clothing,dress,belt,crossclassified,,,6,6,0,clothing,animals_plants,0,0
36213,clothing,statue,woman,crossclassified,,,6,4,2,animals_plants,people,0,0
51419,clothing,mask,blindfold,crossclassified,,,6,6,0,clothing,clothing,0,0
37279,clothing,clothing,towel,crossclassified,,,6,4,2,clothing,home,0,0
51190,clothing,pizza,person,crossclassified,,,6,3,3,food,people,0,0
22485,clothing,coat,leather jacket,crossclassified,,,6,6,0,clothing,clothing,0,0
84019,clothing,clothing,tress,crossclassified,,,6,3,3,clothing,people,0,0
83119,clothing,shirt,headphone,crossclassified,,,6,3,3,clothing,clothing,0,0
77774,clothing,tress,clothing,crossclassified,,,6,3,3,people,clothing,0,0
74510,clothing,tank top,tie,crossclassified,,,6,6,0,clothing,clothing,0,0
71496,clothing,glass,blazer,crossclassified,,,6,6,0,home,clothing,0,0
70782,clothing,jacket,chef,crossclassified,,,6,6,0,clothing,people,0,0
68431,clothing,snowboarder,shirt,crossclassified,,,6,3,3,people,clothing,0,0
68062,clothing,shirt,book,crossclassified,,,6,6,0,clothing,home,0,0
67966,clothing,raincoat,woman,crossclassified,,,6,3,3,clothing,people,0,0
67933,clothing,cake,tank top,crossclassified,,,6,6,0,food,clothing,0,0
67404,clothing,shirt,toilet,crossclassified,,,6,6,0,clothing,home,0,0
51888,clothing,t-shirt,cat,crossclassified,,,6,3,3,clothing,animals_plants,0,0
51410,clothing,eye mask,blindfold,crossclassified,,,6,6,0,clothing,clothing,0,0
48521,clothing,blouse,glass,crossclassified,,,6,5,1,clothing,home,0,0
37458,clothing,shirt,car,crossclassified,,,6,6,0,clothing,vehicles,0,0
46740,clothing,helmet,t-shirt,crossclassified,,,6,3,3,people,clothing,0,0
45901,clothing,person,pizza,crossclassified,,,6,3,3,people,food,0,0
44687,clothing,t-shirt,helmet,crossclassified,,,6,3,3,clothing,people,0,0
43293,clothing,cat,t-shirt,crossclassified,,,6,3,3,animals_plants,clothing,0,0
42527,clothing,man,shoe,crossclassified,,,6,4,2,people,people,0,0
42207,clothing,knife,cake,crossclassified,,,6,3,3,home,food,0,0
42205,clothing,cake,woman,crossclassified,,,6,3,3,food,people,0,0
42034,clothing,shirt,wheel,crossclassified,,,6,5,1,clothing,vehicles,0,0
41713,clothing,girl,tie,crossclassified,,,6,4,2,people,clothing,0,0
41353,clothing,jacket,ball,crossclassified,,,6,6,0,clothing,people,0,0
40712,clothing,jacket,gown,crossclassified,,,6,3,3,clothing,clothing,0,0
40107,clothing,suit,chair,crossclassified,,,6,5,1,clothing,home,0,0
39304,clothing,wrapper,sandwich,crossclassified,,,6,5,1,food,food,0,0
38517,clothing,t-shirt,toy,crossclassified,,,6,3,3,clothing,home,0,0
22546,clothing,shirt,mike,crossclassified,,,6,5,1,clothing,people,0,0
16539,clothing,cloak,shirt,crossclassified,,,6,4,2,clothing,clothing,0,0
22043,clothing,bat,polo,crossclassified,,,6,3,3,people,clothing,0,0
11531,clothing,tank top,tank,crossclassified,,,6,6,0,clothing,home,0,0
7281,clothing,coat,laptop,crossclassified,,,6,4,2,clothing,home,0,0
7782,clothing,dress,body,crossclassified,,,6,5,1,clothing,clothing,0,0
8808,clothing,t-shirt,kid,crossclassified,,,6,6,0,clothing,people,0,0
8889,clothing,dress,shoulder,crossclassified,,,6,5,1,clothing,clothing,0,0
9253,clothing,suit,sport coat,crossclassified,,,6,6,0,clothing,clothing,0,0
9818,clothing,dress,handbag,crossclassified,,,6,4,2,clothing,people,0,0
11552,clothing,shirt,eyeglass,crossclassified,,,6,6,0,clothing,people,0,0
13243,clothing,man,clothes,crossclassified,,,6,4,2,people,clothing,0,0
11555,clothing,man,flannel,crossclassified,,,6,4,2,people,clothing,0,0
11683,clothing,t-shirt,doll,crossclassified,,,6,4,2,clothing,home,0,0
12131,clothing,chain,clothing,crossclassified,,,6,5,1,clothing,clothing,0,0
12501,clothing,coat,torso,crossclassified,,,6,5,1,clothing,clothing,0,0
12865,clothing,dress,basket,crossclassified,,,6,6,0,clothing,home,0,0
12965,clothing,robe,phone,crossclassified,,,6,6,0,clothing,people,0,0
6974,clothing,shirt,snowboarder,crossclassified,,,6,3,3,clothing,people,0,0
5898,clothing,vest,dress shirt,crossclassified,,,6,4,2,clothing,clothing,0,0
5832,clothing,suit,blouse,crossclassified,,,6,5,1,clothing,clothing,0,0
5772,clothing,cap,cowboy hat,crossclassified,,,6,4,2,people,clothing,0,0
5674,clothing,sweater,ring,crossclassified,,,6,6,0,clothing,clothing,0,0
5433,clothing,jacket,bow tie,crossclassified,,,6,6,0,clothing,clothing,0,0
5431,clothing,jacket,mike,crossclassified,,,6,6,0,clothing,people,0,0
4358,clothing,woman,head,crossclassified,,,6,4,2,people,people,0,0
3924,clothing,t-shirt,hotdog,crossclassified,,,6,5,1,clothing,food,0,0
3657,clothing,t-shirt,bench,crossclassified,,,6,4,2,clothing,home,0,0
3175,clothing,hydrant,cap,crossclassified,,,6,6,0,clothing,people,0,0
1792,clothing,headphone,shirt,crossclassified,,,6,3,3,clothing,clothing,0,0
1576,clothing,woman,raincoat,crossclassified,,,6,3,3,people,clothing,0,0
1565,clothing,poncho,person,crossclassified,,,6,6,0,clothing,people,0,0
1493,clothing,arm,clothing,crossclassified,,,6,4,2,clothing,clothing,0,0
21208,clothing,sweater,necklace,crossclassified,,,6,5,1,clothing,clothing,0,0
1180,clothing,woman,outfit,crossclassified,,,6,5,1,people,clothing,0,0
13230,clothing,watch,man,crossclassified,,,6,4,2,people,people,0,0
7279,clothing,laptop,man,crossclassified,,,6,5,1,home,people,0,0
14040,clothing,jacket,sunglasses,crossclassified,,,6,6,0,clothing,people,0,0
20055,clothing,woman,cake,crossclassified,,,6,3,3,people,food,0,0
19291,clothing,shirt,cow,crossclassified,,,6,3,3,clothing,animals_plants,0,0
19733,clothing,pen,stable,crossclassified,,,6,6,0,home,clothing,0,0
19734,clothing,pen,fence,crossclassified,,,6,6,0,home,buildings,0,0
19744,clothing,stable,fence,crossclassified,,,6,6,0,clothing,buildings,0,0
19823,clothing,t-shirt,shoulders,crossclassified,,,6,5,1,clothing,clothing,0,0
19881,clothing,purse,shirt,crossclassified,,,6,5,1,people,clothing,0,0
20163,clothing,hand,clothing,crossclassified,,,6,5,1,people,clothing,0,0
18990,clothing,toy,t-shirt,crossclassified,,,6,3,3,home,clothing,0,0
20211,clothing,knife,clothing,crossclassified,,,6,6,0,home,clothing,0,0
20856,clothing,jacket,bread,crossclassified,,,6,6,0,clothing,food,0,0
20984,clothing,t-shirt,court,crossclassified,,,6,5,1,clothing,clothing,0,0
20986,clothing,sweatshirt,pizza,crossclassified,,,6,3,3,clothing,food,0,0
14269,clothing,shirt,trench coat,crossclassified,,,6,4,2,clothing,clothing,0,0
21194,clothing,cake,knife,crossclassified,,,6,3,3,food,home,0,0
19233,clothing,food,clothing,crossclassified,,,6,5,1,food,clothing,0,0
21190,clothing,t-shirt,knife,crossclassified,,,6,5,1,clothing,home,0,0
18785,clothing,chair,t-shirt,crossclassified,,,6,3,3,home,clothing,0,0
16876,clothing,coat,pizza,crossclassified,,,6,3,3,clothing,food,0,0
14276,clothing,shirt,umbrella,crossclassified,,,6,6,0,clothing,buildings,0,0
14959,clothing,pizza,sweatshirt,crossclassified,,,6,3,3,food,clothing,0,0
15074,clothing,t-shirt,chair,crossclassified,,,6,3,3,clothing,home,0,0
15337,clothing,jacket,snow,crossclassified,,,6,6,0,clothing,people,0,0
15339,clothing,coat,snow,crossclassified,,,6,6,0,clothing,people,0,0
14929,clothing,man,parka,crossclassified,,,6,5,1,people,clothing,0,0
17580,clothing,hat,face,crossclassified,,,6,6,0,clothing,people,0,0
18350,clothing,man,chest,crossclassified,,,6,5,1,people,clothing,0,0
18398,clothing,clothing,teddy bear,crossclassified,,,6,5,1,clothing,home,0,0
18400,clothing,bear,sweater,crossclassified,,,6,4,2,animals_plants,clothing,0,0
16907,clothing,gown,coat,crossclassified,,,6,4,2,clothing,clothing,0,0
30878,clothing,robe,towel,crossclassified,,,5,3,2,clothing,home,0,0
27350,clothing,cellphone,mobile,crossclassified,,,5,4,1,people,people,0,0
24405,clothing,jacket,mensuration,crossclassified,,,5,5,0,clothing,clothing,0,0
24658,clothing,shirt,pen,crossclassified,,,5,5,0,clothing,home,0,0
24659,clothing,t-shirt,pen,crossclassified,,,5,3,2,clothing,home,0,0
25493,clothing,coat,cellphone,crossclassified,,,5,5,0,clothing,people,0,0
26084,clothing,jacket,snack,crossclassified,,,5,5,0,clothing,food,0,0
27130,clothing,plate,clothing,crossclassified,,,5,4,1,food,clothing,0,0
28318,clothing,wave,water,crossclassified,,,5,5,0,clothing,home,0,0
27837,clothing,robe,cloth,crossclassified,,,5,3,2,clothing,home,0,0
28828,clothing,t-shirt,lady,crossclassified,,,5,5,0,clothing,people,0,0
28990,clothing,turban,man,crossclassified,,,5,5,0,clothing,people,0,0
29437,clothing,hair,beanie,crossclassified,,,5,5,0,people,clothing,0,0
24221,clothing,shirt,smile,crossclassified,,,5,5,0,clothing,people,0,0
29778,clothing,costume,phone,crossclassified,,,5,5,0,clothing,people,0,0
29874,clothing,ball,baseball mitt,crossclassified,,,5,4,1,people,people,0,0
24403,clothing,suit,mensuration,crossclassified,,,5,5,0,clothing,clothing,0,0
23376,clothing,jacket,car,crossclassified,,,5,5,0,clothing,vehicles,0,0
24011,clothing,shirt,wall,crossclassified,,,5,5,0,clothing,home,0,0
22547,clothing,blouse,cardigan,crossclassified,,,5,5,0,clothing,clothing,0,0
19882,clothing,dress,purse,crossclassified,,,5,3,2,clothing,people,0,0
20057,clothing,cake,person,crossclassified,,,5,4,1,food,people,0,0
20102,clothing,sweater,laptop,crossclassified,,,5,5,0,clothing,home,0,0
21193,clothing,jacket,desert,crossclassified,,,5,4,1,clothing,food,0,0
21762,clothing,hand,gloves,crossclassified,,,5,4,1,people,people,0,0
22036,clothing,t-shirt,neck,crossclassified,,,5,4,1,clothing,clothing,0,0
22551,clothing,t-shirt,cardigan,crossclassified,,,5,4,1,clothing,clothing,0,0
24009,clothing,jacket,wall,crossclassified,,,5,5,0,clothing,home,0,0
22610,clothing,uniform,blazer,crossclassified,,,5,3,2,clothing,clothing,0,0
22613,clothing,suit,top,crossclassified,,,5,5,0,clothing,clothing,0,0
23078,clothing,toy,robe,crossclassified,,,5,3,2,home,clothing,0,0
32486,clothing,shirt,head,crossclassified,,,5,5,0,clothing,people,0,0
23869,clothing,hat,baseball cap,crossclassified,,,5,5,0,clothing,people,0,0
24007,clothing,jacket,turtleneck,crossclassified,,,5,5,0,clothing,clothing,0,0
31684,clothing,woman,costume,crossclassified,,,5,5,0,people,clothing,0,0
80727,clothing,elephant,hat,crossclassified,,,5,5,0,home,clothing,0,0
33297,clothing,electronics,laptop,crossclassified,,,5,3,2,home,home,0,0
53124,clothing,statue,cap,crossclassified,,,5,5,0,animals_plants,people,0,0
45571,clothing,shirt,cook,crossclassified,,,5,5,0,clothing,people,0,0
46681,clothing,t-shirt,baseball player,crossclassified,,,5,3,2,clothing,people,0,0
48768,clothing,shirt,snakes,crossclassified,,,5,5,0,clothing,food,0,0
50350,clothing,sandwich,cake,crossclassified,,,5,3,2,food,food,0,0
50842,clothing,bib,t-shirt,crossclassified,,,5,5,0,clothing,clothing,0,0
52228,clothing,car,meter,crossclassified,,,5,5,0,vehicles,vehicles,0,0
53126,clothing,person,cap,crossclassified,,,5,3,2,people,people,0,0
45033,clothing,dress,bangle,crossclassified,,,5,5,0,clothing,people,0,0
67412,clothing,toilet,jacket,crossclassified,,,5,4,1,home,clothing,0,0
73636,clothing,sweater,book,crossclassified,,,5,5,0,clothing,home,0,0
78515,clothing,jacket,tress,crossclassified,,,5,5,0,clothing,people,0,0
83116,clothing,jacket,headphone,crossclassified,,,5,5,0,clothing,clothing,0,0
83437,clothing,phone,sari,crossclassified,,,5,5,0,people,clothing,0,0
19745,clothing,stable,horse,crossclassified,,,5,5,0,clothing,animals_plants,0,0
45047,clothing,sari,woman,crossclassified,,,5,5,0,clothing,people,0,0
43152,clothing,person,blanket,crossclassified,,,5,3,2,people,home,0,0
33442,clothing,jacket,hat,crossclassified,,,5,4,1,clothing,clothing,0,0
36328,clothing,man,hood,crossclassified,,,5,5,0,people,clothing,0,0
33698,clothing,shirt,gloves,crossclassified,,,5,5,0,clothing,people,0,0
33701,clothing,t-shirt,skateboarder,crossclassified,,,5,3,2,clothing,people,0,0
34707,clothing,t-shirt,eyeglass,crossclassified,,,5,5,0,clothing,people,0,0
35881,clothing,blanket,dress,crossclassified,,,5,3,2,home,clothing,0,0
36039,clothing,mobile,mobile phone,crossclassified,,,5,5,0,people,people,0,0
36255,clothing,statue,person,crossclassified,,,5,5,0,animals_plants,people,0,0
36517,clothing,hood,wheel,crossclassified,,,5,5,0,clothing,vehicles,0,0
42700,clothing,costume,robe,crossclassified,,,5,3,2,clothing,clothing,0,0
37245,clothing,t-shirt,wrap,crossclassified,,,5,5,0,clothing,clothing,0,0
40034,clothing,shirt,box,crossclassified,,,5,5,0,clothing,home,0,0
40576,clothing,tennis player,jersey,crossclassified,,,5,3,2,people,clothing,0,0
41184,clothing,shirt,desk,crossclassified,,,5,5,0,clothing,home,0,0
41187,clothing,sweater,desk,crossclassified,,,5,5,0,clothing,home,0,0
41408,clothing,sweater,spoon,crossclassified,,,5,4,1,clothing,home,0,0
19754,clothing,fence,horse,crossclassified,,,5,5,0,buildings,animals_plants,0,0
4210,clothing,scarf,woman,crossclassified,,,5,3,2,clothing,people,0,0
19735,clothing,pen,horse,crossclassified,,,5,5,0,home,animals_plants,0,0
11141,clothing,bag,t-shirt,crossclassified,,,5,3,2,people,clothing,0,0
6781,clothing,phone,cell phone,crossclassified,,,5,4,1,people,people,0,0
6799,clothing,sweater,girl,crossclassified,,,5,5,0,clothing,people,0,0
6895,clothing,mobile,blouse,crossclassified,,,5,4,1,people,clothing,0,0
7240,clothing,pillow,bag,crossclassified,,,5,4,1,home,people,0,0
7321,clothing,t-shirt,bracelet,crossclassified,,,5,5,0,clothing,people,0,0
8752,clothing,tie,phone,crossclassified,,,5,4,1,clothing,people,0,0
8810,clothing,boy,clothing,crossclassified,,,5,4,1,people,clothing,0,0
8905,clothing,shirt,teddy,crossclassified,,,5,5,0,clothing,home,0,0
8922,clothing,bear,teddy,crossclassified,,,5,5,0,animals_plants,home,0,0
9530,clothing,coat,eye glass,crossclassified,,,5,5,0,clothing,people,0,0
9777,clothing,dress,pant,crossclassified,,,5,5,0,clothing,people,0,0
10357,clothing,jacket,tunic,crossclassified,,,5,5,0,clothing,clothing,0,0
10801,clothing,cap,fedora,crossclassified,,,5,5,0,people,clothing,0,0
10871,clothing,shirt,lanyard,crossclassified,,,5,5,0,clothing,clothing,0,0
11125,clothing,coat,handbag,crossclassified,,,5,4,1,clothing,people,0,0
5901,clothing,clothing,court,crossclassified,,,5,4,1,clothing,clothing,0,0
5694,clothing,ring,hand,crossclassified,,,5,4,1,clothing,people,0,0
5673,clothing,person,human,crossclassified,,,5,5,0,people,people,0,0
1914,clothing,vest,court,crossclassified,,,5,5,0,clothing,clothing,0,0
19494,clothing,shirt,counter,crossclassified,,,5,5,0,clothing,home,0,0
413,clothing,coat,curtain,crossclassified,,,5,4,1,clothing,home,0,0
1162,clothing,outfit,tank top,crossclassified,,,5,4,1,clothing,clothing,0,0
1488,clothing,dress,hair,crossclassified,,,5,5,0,clothing,people,0,0
1571,clothing,poncho,coat,crossclassified,,,5,5,0,clothing,clothing,0,0
1743,clothing,jacket,sweet,crossclassified,,,5,5,0,clothing,food,0,0
2727,clothing,hat,animal,crossclassified,,,5,5,0,clothing,animals_plants,0,0
5351,clothing,shirt,juice,crossclassified,,,5,5,0,clothing,home,0,0
2795,clothing,bench,sweater,crossclassified,,,5,3,2,home,clothing,0,0
3299,clothing,shirt,athlete,crossclassified,,,5,5,0,clothing,people,0,0
3922,clothing,hotdog,man,crossclassified,,,5,5,0,food,people,0,0
4102,clothing,vest,uniform,crossclassified,,,5,3,2,clothing,clothing,0,0
4330,clothing,polo,clothing,crossclassified,,,5,3,2,clothing,clothing,0,0
4360,clothing,woman,face,crossclassified,,,5,4,1,people,people,0,0
11127,clothing,shirt,handbag,crossclassified,,,5,3,2,clothing,people,0,0
766,clothing,brush,child,crossclassified,,,5,3,2,people,people,0,0
11182,clothing,coat,pullover,crossclassified,,,5,5,0,clothing,clothing,0,0
18020,clothing,skier,ski jacket,crossclassified,,,5,3,2,people,clothing,0,0
16189,clothing,woman,clothes,crossclassified,,,5,4,1,people,clothing,0,0
16278,clothing,dress,baby,crossclassified,,,5,5,0,clothing,people,0,0
16456,clothing,skirt,costume,crossclassified,,,5,5,0,people,clothing,0,0
16887,clothing,jacket,bike,crossclassified,,,5,5,0,clothing,vehicles,0,0
16888,clothing,coat,bike,crossclassified,,,5,5,0,clothing,vehicles,0,0
17329,clothing,hat,phone,crossclassified,,,5,5,0,clothing,people,0,0
18208,clothing,t-shirt,cup,crossclassified,,,5,5,0,clothing,home,0,0
15940,clothing,flannel,jacket,crossclassified,,,5,3,2,clothing,clothing,0,0
18295,clothing,clothing,remote,crossclassified,,,5,3,2,clothing,home,0,0
18297,clothing,remote,top,crossclassified,,,5,5,0,home,clothing,0,0
18403,clothing,sweater,doll,crossclassified,,,5,3,2,clothing,home,0,0
19146,clothing,sweater,cellphone,crossclassified,,,5,5,0,clothing,people,0,0
19491,clothing,dress,electronics,crossclassified,,,5,3,2,clothing,home,0,0
11553,clothing,shirt,shirtsleeve,crossclassified,,,5,5,0,clothing,clothing,0,0
16165,clothing,shirt,sink,crossclassified,,,5,5,0,clothing,home,0,0
19231,clothing,sweater,sandwich,crossclassified,,,5,3,2,clothing,food,0,0
15712,clothing,shirt,sofa,crossclassified,,,5,5,0,clothing,home,0,0
14277,clothing,shirt,rain coat,crossclassified,,,5,5,0,clothing,clothing,0,0
15519,clothing,shirt,hotdogs,crossclassified,,,5,5,0,clothing,food,0,0
11930,clothing,shirt,drink,crossclassified,,,5,5,0,clothing,home,0,0
11931,clothing,shirt,wine,crossclassified,,,5,5,0,clothing,home,0,0
12218,clothing,robe,bed,crossclassified,,,5,5,0,clothing,home,0,0
12314,clothing,jacket,shoe,crossclassified,,,5,5,0,clothing,people,0,0
13882,clothing,knife,coat,crossclassified,,,5,3,2,home,clothing,0,0
11852,clothing,jacket,player,crossclassified,,,5,5,0,clothing,people,0,0
14434,clothing,coat,cardigan,crossclassified,,,5,4,1,clothing,clothing,0,0
15113,clothing,dress,cellphone,crossclassified,,,5,3,2,clothing,people,0,0
15262,clothing,tank top,undershirt,crossclassified,,,5,5,0,clothing,clothing,0,0
14861,clothing,sweatshirt,robe,crossclassified,,,5,4,1,clothing,clothing,0,0
11850,clothing,jacket,bat,crossclassified,,,5,4,1,clothing,people,0,0
14974,clothing,pizza,clothing,crossclassified,,,5,4,1,food,clothing,0,0
14973,clothing,pizza,dress,crossclassified,,,5,3,2,food,clothing,0,0
36037,clothing,mobile,top,crossclassified,,,4,4,0,people,clothing,0,0
38310,clothing,burger,bun,crossclassified,,,4,3,1,food,food,0,0
39224,clothing,hotdog,paper,crossclassified,,,4,4,0,food,home,0,0
39008,clothing,shirt,giraffe,crossclassified,,,4,4,0,clothing,animals_plants,0,0
38692,clothing,woman,arm,crossclassified,,,4,4,0,people,clothing,0,0
38646,clothing,man,scarf,crossclassified,,,4,2,2,people,clothing,0,0
38435,clothing,bottle,sweatshirt,crossclassified,,,4,2,2,home,clothing,0,0
38298,clothing,coat,bun,crossclassified,,,4,4,0,clothing,food,0,0
39257,clothing,wrapper,food,crossclassified,,,4,3,1,food,food,0,0
38097,clothing,clothing,burger,crossclassified,,,4,2,2,clothing,food,0,0
36902,clothing,jacket,class,crossclassified,,,4,4,0,clothing,people,0,0
36242,clothing,phone,bench,crossclassified,,,4,3,1,people,home,0,0
36222,clothing,suit,bench,crossclassified,,,4,4,0,clothing,home,0,0
36106,clothing,tuxedo,man,crossclassified,,,4,3,1,clothing,people,0,0
37257,clothing,blanket,towel,crossclassified,,,4,4,0,home,home,0,0
40447,clothing,spoon,clothing,crossclassified,,,4,3,1,home,clothing,0,0
39930,clothing,shawl,scarf,crossclassified,,,4,3,1,clothing,clothing,0,0
41672,clothing,shirt,headset,crossclassified,,,4,4,0,clothing,home,0,0
42531,clothing,shoe,person,crossclassified,,,4,3,1,people,people,0,0
42521,clothing,skier,snowboarder,crossclassified,,,4,2,2,people,people,0,0
42361,clothing,suit,sports jacket,crossclassified,,,4,4,0,clothing,clothing,0,0
42315,clothing,tie,hair,crossclassified,,,4,4,0,clothing,people,0,0
41779,clothing,jacket,wine glass,crossclassified,,,4,4,0,clothing,home,0,0
41716,clothing,plate,person,crossclassified,,,4,3,1,food,people,0,0
40654,clothing,blouse,laptop,crossclassified,,,4,2,2,clothing,home,0,0
40036,clothing,cake,box,crossclassified,,,4,4,0,food,home,0,0
40653,clothing,laptop,woman,crossclassified,,,4,4,0,home,people,0,0
40389,clothing,woman,knife,crossclassified,,,4,3,1,people,home,0,0
40384,clothing,knife,pizza,crossclassified,,,4,4,0,home,food,0,0
40376,clothing,chef,pizza,crossclassified,,,4,4,0,people,food,0,0
40360,clothing,apron,sweater,crossclassified,,,4,4,0,clothing,clothing,0,0
40100,clothing,dress,statue,crossclassified,,,4,4,0,clothing,animals_plants,0,0
35998,clothing,doll,cap,crossclassified,,,4,3,1,home,people,0,0
32510,clothing,shirt,sports coat,crossclassified,,,4,4,0,clothing,clothing,0,0
35886,clothing,shirt,cover,crossclassified,,,4,2,2,clothing,home,0,0
30976,clothing,vest,spoon,crossclassified,,,4,4,0,clothing,home,0,0
32366,clothing,person,belt,crossclassified,,,4,4,0,people,animals_plants,0,0
32355,clothing,shirt,smock,crossclassified,,,4,4,0,clothing,clothing,0,0
32276,clothing,shirt,pole,crossclassified,,,4,4,0,clothing,buildings,0,0
31912,clothing,t-shirt,cap,crossclassified,,,4,2,2,clothing,people,0,0
31609,clothing,sweater,lady,crossclassified,,,4,4,0,clothing,people,0,0
31396,clothing,t-shirt,beard,crossclassified,,,4,2,2,clothing,clothing,0,0
30150,clothing,hood,exhaust,crossclassified,,,4,4,0,clothing,clothing,0,0
35880,clothing,blanket,cloth,crossclassified,,,4,3,1,home,home,0,0
30140,clothing,vent,range hood,crossclassified,,,4,4,0,clothing,clothing,0,0
30134,clothing,vent,exhaust,crossclassified,,,4,4,0,clothing,clothing,0,0
28998,clothing,man,electronics,crossclassified,,,4,4,0,people,home,0,0
