batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
batch6,../1_pre-pilot/verification_round2_amt.csv_467,3NKW03WTLM7BASHR528IGL1SUHYWQL,340UGXU9DY1T9GMWM3SSS4BRTM9VUO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_13,3E24UO25QZQAV1P5Z73ATM7FREJ6OI,3GDTJDAPVUBCLWLA58QW9GAP52K8MJ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_159,3D06DR5225JNI0GWC459HNKWSXZAM2,3VHHR074H3HOF0Y6VRXBV3Z5UDDL7W,0.92,0.92,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2366230_3880275_singleton_obj.png - rug: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2379467_1357311_singleton_obj.png - man: must be vg_majority; you said 'bounding box error'""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_156,3L7SUC0TTUURHNIEK28GSH8JJBN0M1,34YB12FSQYOREBRSO62K1TRNTLMMG2,0.9565217391304348,0.9565217391304348,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//1300_1542327_seed_ambiguous.png - dinning: must be 'other'; you said linguistic""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_465,3HO4MYYR12O58692VTFJSSZ490BU6N,3BWI6RSP7G9A9UOEE5A7I89LLGAE70,0.9523809523809524,0.9523809523809524,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2333437_967405_supercat_ambiguous.png - bottle: must be vg_majority; you said 'bounding box error'""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_93,36D1BWBEHN1YDXLSZPCUB51YG962MM,3SUWZRL0MYDR5UA9VV5FCU9PQ5HE6S,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_235,3A3KKYU7P3HKPDJZD911ZCHNKG3WM0,3W2LOLRXLBFNDD03J5JGLKDQ6Q0KRR,0.8,0.8421052631578947,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2316419_1053990_singleton_obj.png - bedding: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2332263_2894557_singleton_obj.png - boy: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2316419_1053990_singleton_obj.png - bedding: you erroneously gave this the same color as ['dress', 'bedding']"", ""http://object-naming-amore.upf.edu//2332263_2894557_singleton_obj.png - boy: you erroneously gave this the same color as ['woman', 'girl', 'person', 'skateboarder', 'boy']""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_403,3UAU495MIISVXCF6VP1D9SLVU05OU6,3Q8GYXHFEP2GPSQHULPFU0VM9Y05CH,0.9130434782608696,0.9545454545454546,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2389754_668494_singleton_obj.png - shadwo: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2380604_1344741_singleton_obj.png - botle: must be 'other'; you said linguistic""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_137,3NSCTNUR2ZNPATVQK5ON0L9A628A5B,3634BBTX0OUZ4S56S7YARFKUBXZIFG,0.9545454545454546,0.9545454545454546,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2327481_980243_singleton_obj.png - garmet: must be 'other'; you said linguistic""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_206,3RSBJ6YZECQ6EUIG006ENSKSKDSFO0,3SUWZRL0MYDR5UA9VV5FCU9PQ6D6EI,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_11,35ZRNT9RUIYBYI2NG55CMJVVHNH3O9,3YMU66OBIN85MXQHX9M79OJRCZXHGY,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_462,378G7J1SJLYMDPRMWBDIM4CEBEAEWR,3HHRAGRYX850Z4PWNGBN1GU5K82O9O,0.92,0.92,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2317026_2981302_seed_ambiguous.png - celery: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2317026_2981302_seed_ambiguous.png - celery: you erroneously gave this the same color as ['food', 'celery', 'soup']""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_181,3TZ0XG8CBUKUSS4NQXHQGA8H2AT98Z,3TMFV4NEP8E8Q8FO9AWJIECG3598WN,0.9629629629629628,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2348318_883181_singleton_obj.png - afgan: must be 'other'; you said 'named object misinterpreted'""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_131,3JU8CV4BRLCI577AE32JZMYWMJDOPA,34YB12FSQYOREBRSO62K1TRNTLIGMS,0.9629629629629628,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2339092_3206585_singleton_obj.png - treees: must be 'other'; you said linguistic""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_428,3IKMEYR0LWV3N9LPEDZEWS9UR4BK2Z,32N49TQG3GI9U78YGYB1S3ZXMK7VA4,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_457,3R16PJFTS3RDQN0CIRI2P76SBI7K4V,3AMYWKA6YBMDHLNYP98BH633U7UO6D,0.8695652173913043,0.8695652173913043,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2383929_1315337_seed_ambiguous.png - trangle: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2381073_707613_supercat_unique.png - fabric: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2410251_222360_singleton_obj.png - head: you erroneously gave this the same color as ['cow', 'head', 'animal']""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_74,391JB9X4ZY8TUDPIOVIYB1NSX9RMKR,3R2UR8A0IAGQ007UQWH1HJGNRBWXOJ,0.9583333333333334,0.9583333333333334,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2394993_458796_singleton_obj.png - sinks: must be syn; you said 'adequate'""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_498,3SMIWMMK61532LO8MBSNQMYHX24WUQ,3HRMW88U16QU37G7A4DHG147M4TM0V,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_494,34ZTTGSNJXOTD2M2A3MIFIR5FTLHQ6,32VNZTT0A742ZBB0YDW0E3OU93C4RL,0.9655172413793104,0.9655172413793104,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2345647_906082_singleton_obj.png - bedding: you erroneously gave this the same color as ['bedding', 'bed sheet']""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_142,3BO3NEOQM0H1MHQ5RP7HPUDFBOFAIM,3NPI0JQDAO514JAB0MTJHG07OK5PTA,0.9523809523809524,0.9523809523809524,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2392386_3825974_singleton_obj.png - car: must be vg_majority; you said 'bounding box error'""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_455,388CL5C1RJNIM56PIYEMYWSB5NYHLH,3WZ36BJEV3GZ0P91HHBIMWVI7GLTBO,0.8260869565217391,0.9047619047619048,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2383733_1317673_singleton_obj.png - plank: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2362856_770529_singleton_obj.png - vehicle: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2383733_1317673_singleton_obj.png - plank: you erroneously gave this the same color as ['chair', 'bench', 'plank', 'gate']"", ""http://object-naming-amore.upf.edu//2362856_770529_singleton_obj.png - vehicle: you erroneously gave this the same color as ['airplane', 'plane', 'jet', 'vehicle']""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_470,3SBNLSTU6U5LFEIRB3M5FQOBS4DZD9,3LYA37P8IQN0X6JEN8XQL58MO3VBK1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_39,3HUR21WDDUPZ8UD36HLYVQI12SHYXF,3QFUFYSY9YF5WL6R7IW6XEAB6FEF4E,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_469,3V8JSVE8YYQQ2UMMBCV671XUMMAEYQ,32M8BPYGATM5IS113R4S90K6CC1GIF,0.9545454545454546,0.9545454545454546,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2368146_1975247_seed_ambiguous.png - bridge: must be vg_majority; you said 'bounding box error'""]",worker31
batch6,../1_pre-pilot/verification_round2_amt.csv_10,39AYGO6AFFKSDGPTYS3XEX7A14E6N3,35K3O9HUABDNON3KWO8J60M2J45EFG,0.9629629629629628,0.9629629629629628,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2366557_3878412_singleton_obj.png - inlet: must be 'other'; you said 'bounding box error'""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_203,3LOJFQ4BOXFQQJJ5B2JVSB0YOV2KDA,3A4TN5196KIS5LACVNQOJXYCE8JCHZ,0.9354838709677421,0.9354838709677421,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2324968_3390907_singleton_obj.png - train: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2380799_1342131_singleton_obj.png - pizza: must be vg_majority; you said 'named object misinterpreted'""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_127,3EHIMLB7F7ZN7YM6O95ITR65LNZH8V,39ZSFO5CA8WKILM25EE9PG0XY0JJUA,0.8666666666666667,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2388585_672377_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2417024_2708439_supercat_unique.png - bike: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2388585_672377_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']"", 'http://object-naming-amore.upf.edu//2326842_3068658_singleton_obj.png - mattress: you said this was a bounding box error, but gave it the same color as mattress_bed, which you said were adequate names; that cannot be.']",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_414,3XEDXEGFX3OWRZIBZQV0D4GFU6RK0F,3AAJC4I4FGS14KGCB1DH68FC0HNZJ2,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2394779_461149_singleton_obj.png - afgan: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2394779_461149_singleton_obj.png - afgan: you erroneously gave this the same color as ['afgan', 'shower curtain', 'screen', 'curtain']""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_308,3O71U79SRBPRIW2QT4R02NE2E39SMJ,3KOPY89HM820JR9JQUI827AXLQV3JO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_202,3GONHBMNHVYOJ8O4OWL8YGB51I7MZG,3H7XDTSHKCRNJNL6S887ARTERPJWGQ,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2374320_727530_seed_ambiguous.png - lamb: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2374320_727530_seed_ambiguous.png - lamb: you erroneously gave this the same color as ['sheep', 'animal', 'lamb']""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_114,3TD33TP5DL2RZ9CZLFF03792GYUBAD,37KGEN7NJ3Q3CRH4J5KZC6ZAZHCPPX,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2338436_2391689_singleton_obj.png - patient: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2385587_2834776_singleton_obj.png - hairbrush: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_440,3O71U79SRBPRIW2QT4R02NE2E35MS9,3IJXV6UZ1XJW7IAFJ2Y484YDELBRIL,0.875,0.9130434782608696,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2391166_1243299_singleton_obj.png - brioche: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2391166_1243299_singleton_obj.png - sandwich: must be vg_majority; you said 'named object misinterpreted'"", 'http://object-naming-amore.upf.edu//2391166_1243299_singleton_obj.png - food: you said this was a bounding box error, but gave it the same color as food_burger,hamburger, which you said were adequate names; that cannot be.']",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_240,3IZPORCT1F9TP312NIBIK81ABFQRHK,3M0BCWMB8VWRS6DVCMGT9G2HBCNWB5,0.96875,0.96875,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2368758_1663165_singleton_obj.png - vent: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_120,3MWOYZD5WVOI2MVXYOPRVXT1M4CONE,3NLZY2D53PPYLI3LRQ6HVUG0Z4YLQP,0.9354838709677421,0.9354838709677421,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2368171_747699_supercat_ambiguous.png - winery: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2368171_747699_supercat_ambiguous.png - winery: you erroneously gave this the same color as ['winery', 'bottle', 'wine']""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_156,3L7SUC0TTUURHNIEK28GSH8JJBN0M1,3U088ZLJVKTQ8JALE6J4PZ6YK7TW0K,0.9032258064516128,0.9032258064516128,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//1300_1542327_seed_ambiguous.png - dinning: must be 'other'; you said 'named object misinterpreted'"", 'http://object-naming-amore.upf.edu//2344970_2882066_supercat_unique.png - food: you said this was a bounding box error, but gave it the same color as food_sandwich, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2395023_458468_supercat_ambiguous.png - food: you said this was a bounding box error, but gave it the same color as food_rice, which you said were adequate names; that cannot be.']",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_123,3DFYDSXB2W0HW1O9FC981W49V6VJUI,3HMVI3QICJSU4DQ3PQ5SO1AO06BY1Y,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2417543_3319893_singleton_obj.png - bike: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png - pizza: must be vg_majority; you said 'named object misinterpreted'""]",worker159
batch6,../1_pre-pilot/verification_round2_amt.csv_320,3JMQI2OLFZ5RYP488FBBK3H2IQADNB,3Q8GYXHFEP2GPSQHULPFU0VM900C5S,0.8846153846153846,0.8846153846153846,approve,,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2353085_849553_supercat_ambiguous.png - woman: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2366175_3880563_singleton_obj.png - perrson: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2402688_387509_seed_ambiguous.png - vase: must be vg_majority; you said 'bounding box error'""]",worker205
batch6,../1_pre-pilot/verification_round2_amt.csv_95,3D3B8GE892RFYK34CEJ12W37RKQP9W,3E1QT0TDFP9QPDVJKTS4HN38OVI8IP,0.8,0.8,approve,,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2360984_784848_supercat_unique.png - scarf: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2394711_1210544_singleton_obj.png - man: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2399893_1165023_supercat_unique.png - brdge: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2360984_784848_supercat_unique.png - scarf: you erroneously gave this the same color as ['shirt', 'dress', 'scarf', 'clothing']"", ""http://object-naming-amore.upf.edu//2394711_1210544_singleton_obj.png - man: you erroneously gave this the same color as ['girl', 'woman', 'man']""]",worker205
batch6,../1_pre-pilot/verification_round2_amt.csv_446,33P2GD6NRNS72ZO7XY2LJWFWGNTHKE,3I3WADAZ9Q4HYHNKKQY6P0P3YCIO5W,0.7741935483870968,0.7741935483870968,approve,block,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//1592771_2699370_seed_ambiguous.png - funbox: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2348878_2075334_singleton_obj.png - hearse: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2346948_1965267_singleton_obj.png - shelf: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2392519_1229070_singleton_obj.png - tissue: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2316730_1052143_supercat_unique.png - art: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2355434_829581_supercat_unique.png - design: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2346948_1965267_singleton_obj.png - shelf: you erroneously gave this the same color as ['dugout', 'shelf']""]",worker206
batch6,../1_pre-pilot/verification_round2_amt.csv_410,35U0MRQMUJ7VAR460FBI5ENE87EOVV,3E13VNJ1NNV8EDBYL8JP2DG0ANF1IX,0.75,0.75,reject,block,"failed assignment, worker not good enough on average, lenience already applied, blocked because low average quality","[""http://object-naming-amore.upf.edu//2377336_566148_singleton_obj.png - pefson: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2391099_1243835_singleton_obj.png - cabin: must be 'bounding box error'; you said linguistic"", ""http://object-naming-amore.upf.edu//2414920_149379_singleton_obj.png - buildding: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2348373_882688_singleton_obj.png - shirt: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2354221_3777984_singleton_obj.png - dessk: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2391099_1243835_singleton_obj.png - cabin: you erroneously gave this the same color as ['ship', 'cabin', 'boat', 'vehicles']""]",worker206
batch6,../1_pre-pilot/verification_round2_amt.csv_145,302U8RURJZ1DS64UZ0B5QPN9IX9VNN,3Q8GYXHFEP2GPSQHULPFU0VM9Y55CM,0.9583333333333334,0.9583333333333334,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2355844_825978_singleton_obj.png - housees: must be 'other'; you said 'named object misinterpreted'""]",worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_487,3ZURAPD288NLI2BFUY83BW7KR2GF1B,373ERPL3YO8MGWQQDEX8MB0MP2PTR2,0.9615384615384616,0.9615384615384616,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2376406_573126_supercat_unique.png - tag: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_463,3EPG8DX9LKQWXX1S9O6KQGY55O8P56,3ON104KXQKW777SMX76612WB1IQ4WN,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_484,3YGYP136419LZZNDQG6VPSY6XRWRNQ,33TIN5LC04ACTITYT3KL37S7YI4Y9C,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_435,3D0LPO3EABZCELZB5QY2CDR8QOGOY4,3QAVNHZ3EM46Y2W42U9V5U1VVLHALA,0.95,0.95,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2327312_3331693_singleton_obj.png - brd: must be 'linguistic'; you said 'adequate'""]",worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_451,3DGDV62G7O94Y0I5R54MS9VTLEHP25,3LWJHTCVCCMCLQTP5F3J0HBG27KQFV,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_434,3L60IFZKF3IG09NZRDZO64Z4O6PHHA,3ATTHHXXWAOG4EWRS14WXMK1F2TXIK,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_188,3KI0JD2ZU1I3AVX6ILM8I0LK1PF67Y,3EA3QWIZ4IV9NXN7NR3Z8JZV27ZTIT,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker161
batch6,../1_pre-pilot/verification_round2_amt.csv_337,3QMELQS6Y5BDSEHLRZKENHCK21BR6K,3NGMS9VZTLIFU13GRZSPOI72V7CFFV,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_443,3VLL1PIENQOCJB9G1C0LQK0AWIKOZV,39GHHAVOMFRL1NSNQ8NRCC23ZMQ4J1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_440,3O71U79SRBPRIW2QT4R02NE2E35MS9,3TE3O857308SWXWDUZDCLORWPPIR2E,0.8888888888888888,0.9411764705882352,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2391166_1243299_singleton_obj.png - brioche: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2391166_1243299_singleton_obj.png - brioche: you erroneously gave this the same color as ['burger', 'brioche', 'sandwich', 'food', 'hamburger']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_407,3MA5N0ATTCBPZPJWSXOLKZPJVB6WKT,39L1G8WVWQRTOATF05C2Y7EBR5P316,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_406,3ZVPAMTJWN3FP76R3CT0Z8P9WFARGI,32KTQ2V7RDFCZ14KA0WA9C50P8S9MZ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_433,3LCXHSGDLT6T68ADC63HPF9T51EESC,35K3O9HUABDNON3KWO8J60M2J44EFF,0.9090909090909092,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2347436_890837_singleton_obj.png - tow: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2347436_890837_singleton_obj.png - tow: you erroneously gave this the same color as ['cattle', 'cow', 'tow']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_452,3P520RYKCH69P29OQA5E0ML4D50U57,3H7Z272LX77DL626RDRSVPQQU9IPLA,0.88,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2382227_540344_supercat_unique.png - eyeball: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2375545_2688862_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2375545_2688862_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_400,3XUY87HIVPEOK1PL97VEQEFWMENMMX,3TU5ZICBRD136BJ2X1XDQPUUF3BQ8I,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2356501_819869_singleton_obj.png - slleeveless: must be 'linguistic'; you said other""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_458,3N2YPY1GI6Y9Y0RH618M02T0458EVH,3G5W44VEU7IWONRP3UP4MGZJ4ISGKW,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_293,3S37Y8CWI804LNUT7515DI0NYPJW46,3TY7ZAOG5FKZDJG4PS011OC3X100KA,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_427,3W1K7D6QSBHS0HK7X7VZK00BPJ1ZB2,3IUZPWIU1O7SL9HPIZTM8JL7Y4HKWU,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2359339_794167_singleton_obj.png - cabinet: must be vg_majority; you said 'named object misinterpreted'""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_148,3PGQRAZX02KRCDR4C7FBWI19NDJSY5,3IAEQB9FMEKK73BFQI7Z46QHEVQWDZ,0.8695652173913043,0.8695652173913043,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2379743_711636_singleton_obj.png - jacket: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2364905_758413_singleton_obj.png - digit: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2364905_758413_singleton_obj.png - digit: you erroneously gave this the same color as ['dugout', 'digit']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_157,3VCK0Q0PO5EXZ53EW3NG5WXJO1X0N1,3P1L2B7AD1PV06Q5CDED6PL0K4LOLR,0.8695652173913043,0.9523809523809524,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2339981_2187804_supercat_unique.png - bed: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2368312_2261879_seed_ambiguous.png - couches: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2368312_2261879_seed_ambiguous.png - couches: you erroneously gave this the same color as ['couch', 'couches', 'chair', 'sofa']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_441,3MZ3TAMYTLNTLYCMT0T3KK2PBS2RIA,38F5OAUN5NCMT4FG46ID3B6YDY6H7R,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_161,3YLPJ8OXX8DJANZJHAXRF1EU7RO4X6,3MRNMEIQW564W9ZGM40XVV91GPUDLX,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_477,3PA41K45VN4BK1FBXHLHO0C1WU3P7L,3YHH42UU5BFAXPYMASC2GOPIM0K0LQ,0.9259259259259259,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2405400_332361_singleton_obj.png - tranz: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2405400_332361_singleton_obj.png - tranz: you erroneously gave this the same color as ['tranz', 'train']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_195,3T2HW4QDUV7W4VU079XVIW40S1E9C5,3QEMNNSB2XZ5HOAEIAZNCQR0L5OD7N,0.9310344827586208,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2369241_612929_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2369241_612929_singleton_obj.png - bike: you erroneously gave this the same color as ['motorcycle', 'bike']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_228,3U74KRR67MLYFE05U5BQP7ZOLCVTN7,3VE8AYVF8MX6FMTTJLMJEQQG83W8F4,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
