,hitid,requesterannotation,assignmentid,workerid,image,object,name,rating,type,color,image_url,names,same_color,colors,control_type,correct1,correct2,correct3,correct3_explanation,reliable1,reliable2,correct1-filtered,correct2-filtered,correct3-filtered
1111,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,107996,1073842,rocker,2,bounding box,2,http://object-naming-amore.upf.edu//107996_1073842_supercat_unique.png,"['watch', 'shirt', 'sweater', 'rocker']",['rocker'],"{'watch': 0, 'shirt': 0, 'sweater': 0, 'rocker': 1}",alternative,1.0,1.0,,,True,True,1.0,1.0,
1112,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2355185,2071636,grass,0,,1,http://object-naming-amore.upf.edu//2355185_2071636_singleton_obj.png,"['plane', 'airplane', 'grass', 'landing strip', 'road', 'tarmac', 'land', 'runawy', 'airfield', 'runway', 'field']",['grass'],"{'plane': 0, 'airplane': 0, 'grass': 1, 'landing strip': 0, 'road': 0, 'tarmac': 0, 'land': 0, 'runawy': 0, 'airfield': 0, 'runway': 0, 'field': 0}",,,,,,False,False,,,
1113,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2358656,800444,vest,2,visual,1,http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png,"['back', 'shirt', 'vest', 't-shirt', 'scarf', 'clothing', 'coat', 'comics']","['coat', 'clothing', 'scarf', 't-shirt', 'vest', 'shirt']","{'back': 0, 'shirt': 1, 'vest': 1, 't-shirt': 1, 'scarf': 1, 'clothing': 1, 'coat': 1, 'comics': 0}",,,,,,False,False,,,
1114,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2358962,797293,wheel,0,,0,http://object-naming-amore.upf.edu//2358962_797293_supercat_unique.png,"['floor', 'rug', 'wheel', 'ty', 'carpet', 'bike']",['wheel'],"{'floor': 0, 'rug': 0, 'wheel': 1, 'ty': 0, 'carpet': 0, 'bike': 0}",syn-bike,0.0,0.0,,,True,True,0.0,0.0,
1115,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2383432,694193,bull,1,visual,0,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,"['yak', 'cow', 'bull', 'animal', 'sky']","['animal', 'bull', 'cow', 'yak']","{'yak': 1, 'cow': 1, 'bull': 1, 'animal': 1, 'sky': 0}",,,,,,False,False,,,
1116,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,107996,1073842,sweater,0,,1,http://object-naming-amore.upf.edu//107996_1073842_supercat_unique.png,"['watch', 'shirt', 'sweater', 'rocker']","['sweater', 'shirt']","{'watch': 0, 'shirt': 1, 'sweater': 1, 'rocker': 0}",,,,,,False,False,,,
1117,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2349227,2299218,shirt,0,,0,http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png,"['tie', 'section', 'shirt']","['shirt', 'tie']","{'tie': 1, 'section': 0, 'shirt': 1}",vg_majority,1.0,,,,True,False,1.0,,
1118,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2355185,2071636,airplane,2,bounding box,0,http://object-naming-amore.upf.edu//2355185_2071636_singleton_obj.png,"['plane', 'airplane', 'grass', 'landing strip', 'road', 'tarmac', 'land', 'runawy', 'airfield', 'runway', 'field']","['airplane', 'plane']","{'plane': 1, 'airplane': 1, 'grass': 0, 'landing strip': 0, 'road': 0, 'tarmac': 0, 'land': 0, 'runawy': 0, 'airfield': 0, 'runway': 0, 'field': 0}",,,,1.0,,False,False,,,1.0
1119,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2358656,800444,shirt,0,,1,http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png,"['back', 'shirt', 'vest', 't-shirt', 'scarf', 'clothing', 'coat', 'comics']","['coat', 'clothing', 'scarf', 't-shirt', 'vest', 'shirt']","{'back': 0, 'shirt': 1, 'vest': 1, 't-shirt': 1, 'scarf': 1, 'clothing': 1, 'coat': 1, 'comics': 0}",,,,,,False,False,,,
1120,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2358962,797293,rug,0,,2,http://object-naming-amore.upf.edu//2358962_797293_supercat_unique.png,"['floor', 'rug', 'wheel', 'ty', 'carpet', 'bike']","['carpet', 'rug']","{'floor': 0, 'rug': 1, 'wheel': 0, 'ty': 0, 'carpet': 1, 'bike': 0}",,,,,,False,False,,,
1121,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2383432,694193,cow,2,visual,0,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,"['yak', 'cow', 'bull', 'animal', 'sky']","['animal', 'bull', 'cow', 'yak']","{'yak': 1, 'cow': 1, 'bull': 1, 'animal': 1, 'sky': 0}",,,,,,False,False,,,
1122,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,107996,1073842,shirt,1,visual,1,http://object-naming-amore.upf.edu//107996_1073842_supercat_unique.png,"['watch', 'shirt', 'sweater', 'rocker']","['sweater', 'shirt']","{'watch': 0, 'shirt': 1, 'sweater': 1, 'rocker': 0}",vg_majority,0.0,,,,True,False,0.0,,
1123,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2349227,2299218,section,2,other,1,http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png,"['tie', 'section', 'shirt']",['section'],"{'tie': 0, 'section': 1, 'shirt': 0}",alternative,1.0,1.0,,,True,True,1.0,1.0,
1124,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2355185,2071636,plane,2,bounding box,0,http://object-naming-amore.upf.edu//2355185_2071636_singleton_obj.png,"['plane', 'airplane', 'grass', 'landing strip', 'road', 'tarmac', 'land', 'runawy', 'airfield', 'runway', 'field']","['airplane', 'plane']","{'plane': 1, 'airplane': 1, 'grass': 0, 'landing strip': 0, 'road': 0, 'tarmac': 0, 'land': 0, 'runawy': 0, 'airfield': 0, 'runway': 0, 'field': 0}",syn-airplane,1.0,1.0,,,True,True,1.0,1.0,
1125,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2358656,800444,back,1,bounding box,0,http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png,"['back', 'shirt', 'vest', 't-shirt', 'scarf', 'clothing', 'coat', 'comics']",['back'],"{'back': 1, 'shirt': 0, 'vest': 0, 't-shirt': 0, 'scarf': 0, 'clothing': 0, 'coat': 0, 'comics': 0}",,,,,,False,False,,,
1126,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2358962,797293,floor,2,bounding box,3,http://object-naming-amore.upf.edu//2358962_797293_supercat_unique.png,"['floor', 'rug', 'wheel', 'ty', 'carpet', 'bike']",['floor'],"{'floor': 1, 'rug': 0, 'wheel': 0, 'ty': 0, 'carpet': 0, 'bike': 0}",,,,1.0,,False,False,,,1.0
1127,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2383432,694193,yak,0,,0,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,"['yak', 'cow', 'bull', 'animal', 'sky']","['animal', 'bull', 'cow', 'yak']","{'yak': 1, 'cow': 1, 'bull': 1, 'animal': 1, 'sky': 0}",,,,,,False,False,,,
1128,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,107996,1073842,watch,1,bounding box,0,http://object-naming-amore.upf.edu//107996_1073842_supercat_unique.png,"['watch', 'shirt', 'sweater', 'rocker']",['watch'],"{'watch': 1, 'shirt': 0, 'sweater': 0, 'rocker': 0}",,,,,,False,False,,,
1129,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,3WSELTNVR32UHF49B3BMRLBCN4WTAZ,worker11,2349227,2299218,tie,2,bounding box,0,http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png,"['tie', 'section', 'shirt']","['shirt', 'tie']","{'tie': 1, 'section': 0, 'shirt': 1}",,,,0.0,tie_shirt,False,False,,,0.0
1130,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,furniture,2,bounding box,5,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']",['furniture'],"{'rake': 0, 'stereo': 0, 'table': 0, 'hatstand': 0, 'entertainment center': 0, 'entertainment stand': 0, 'cabinet': 0, 'stand': 0, 'shelf': 0, 'furniture': 1}",,,,1.0,,False,False,,,1.0
1131,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,shelf,0,,4,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']",['shelf'],"{'rake': 0, 'stereo': 0, 'table': 0, 'hatstand': 0, 'entertainment center': 0, 'entertainment stand': 0, 'cabinet': 0, 'stand': 0, 'shelf': 1, 'furniture': 0}",,,,,,False,False,,,
1132,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,stand,0,,1,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']","['stand', 'cabinet', 'entertainment stand', 'table']","{'rake': 0, 'stereo': 0, 'table': 1, 'hatstand': 0, 'entertainment center': 0, 'entertainment stand': 1, 'cabinet': 1, 'stand': 1, 'shelf': 0, 'furniture': 0}",,,,,,False,False,,,
1133,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,fruits,0,,3,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']","['fruits', 'food', 'fruit']","{'counter': 0, 'fruit stand': 0, 'apple': 0, 'snorkel': 0, 'fruit': 1, 'food': 1, 'table': 0, 'fruits': 1}",syn-fruit,1.0,1.0,,,True,True,1.0,1.0,
1134,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,cabinet,0,,1,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']","['stand', 'cabinet', 'entertainment stand', 'table']","{'rake': 0, 'stereo': 0, 'table': 1, 'hatstand': 0, 'entertainment center': 0, 'entertainment stand': 1, 'cabinet': 1, 'stand': 1, 'shelf': 0, 'furniture': 0}",,,,,,False,False,,,
1135,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,table,0,,0,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']","['table', 'counter']","{'counter': 1, 'fruit stand': 0, 'apple': 0, 'snorkel': 0, 'fruit': 0, 'food': 0, 'table': 1, 'fruits': 0}",,,,,,False,False,,,
1136,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2351869,1706343,bun,2,bounding box,1,http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png,"['food', 'hotdog', 'sandwich', 'bread', 'sub', 'sandwivh', 'bun']","['bun', 'bread']","{'food': 0, 'hotdog': 0, 'sandwich': 0, 'bread': 1, 'sub': 0, 'sandwivh': 0, 'bun': 1}",,,,1.0,,False,False,,,1.0
1137,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,entertainment stand,0,,1,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']","['stand', 'cabinet', 'entertainment stand', 'table']","{'rake': 0, 'stereo': 0, 'table': 1, 'hatstand': 0, 'entertainment center': 0, 'entertainment stand': 1, 'cabinet': 1, 'stand': 1, 'shelf': 0, 'furniture': 0}",,,,,,False,False,,,
1138,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,food,0,,3,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']","['fruits', 'food', 'fruit']","{'counter': 0, 'fruit stand': 0, 'apple': 0, 'snorkel': 0, 'fruit': 1, 'food': 1, 'table': 0, 'fruits': 1}",,,,,,False,False,,,
1139,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2351869,1706343,sandwivh,2,linguistic,0,http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png,"['food', 'hotdog', 'sandwich', 'bread', 'sub', 'sandwivh', 'bun']","['sandwivh', 'sandwich', 'hotdog', 'food']","{'food': 1, 'hotdog': 1, 'sandwich': 1, 'bread': 0, 'sub': 0, 'sandwivh': 1, 'bun': 0}",typo-sandwich,1.0,1.0,,,True,True,1.0,1.0,
1140,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,entertainment center,0,,2,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']","['entertainment center', 'stereo']","{'rake': 0, 'stereo': 1, 'table': 0, 'hatstand': 0, 'entertainment center': 1, 'entertainment stand': 0, 'cabinet': 0, 'stand': 0, 'shelf': 0, 'furniture': 0}",,,,,,False,False,,,
1141,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,fruit,0,,3,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']","['fruits', 'food', 'fruit']","{'counter': 0, 'fruit stand': 0, 'apple': 0, 'snorkel': 0, 'fruit': 1, 'food': 1, 'table': 0, 'fruits': 1}",,,,,,False,False,,,
1142,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2351869,1706343,sub,2,other,-1,http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png,"['food', 'hotdog', 'sandwich', 'bread', 'sub', 'sandwivh', 'bun']",['sub'],"{'food': 0, 'hotdog': 0, 'sandwich': 0, 'bread': 0, 'sub': 1, 'sandwivh': 0, 'bun': 0}",,,,,,False,False,,,
1143,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,hatstand,2,visual,0,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']",['hatstand'],"{'rake': 0, 'stereo': 0, 'table': 0, 'hatstand': 1, 'entertainment center': 0, 'entertainment stand': 0, 'cabinet': 0, 'stand': 0, 'shelf': 0, 'furniture': 0}",,,,,,False,False,,,
1144,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,snorkel,2,visual,-1,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']",['snorkel'],"{'counter': 0, 'fruit stand': 0, 'apple': 0, 'snorkel': 1, 'fruit': 0, 'food': 0, 'table': 0, 'fruits': 0}",random,0.0,1.0,,,True,True,0.0,1.0,
1145,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2351869,1706343,bread,2,bounding box,1,http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png,"['food', 'hotdog', 'sandwich', 'bread', 'sub', 'sandwivh', 'bun']","['bun', 'bread']","{'food': 0, 'hotdog': 0, 'sandwich': 0, 'bread': 1, 'sub': 0, 'sandwivh': 0, 'bun': 1}",,,,1.0,,False,False,,,1.0
1146,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2395068,458089,helmet,0,,3,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,"['head', 'sunglasses', 'woman', 'helmet']",['helmet'],"{'head': 0, 'sunglasses': 0, 'woman': 0, 'helmet': 1}",vg_majority,1.0,,,,True,False,1.0,,
1147,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2357048,2842892,cow,2,visual,1,http://object-naming-amore.upf.edu//2357048_2842892_singleton_obj.png,"['stamp', 'animal', 'horse', 'cow']","['cow', 'horse', 'animal']","{'stamp': 0, 'animal': 1, 'horse': 1, 'cow': 1}",vg_majority,0.0,,,,True,False,0.0,,
1148,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2357727,3037329,dugout,2,bounding box,3,http://object-naming-amore.upf.edu//2357727_3037329_singleton_obj.png,"['bat', 'fence', 'gloves', 'dugout']",['dugout'],"{'bat': 0, 'fence': 0, 'gloves': 0, 'dugout': 1}",vg_majority,0.0,,,,True,False,0.0,,
1149,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,table,2,visual,1,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']","['stand', 'cabinet', 'entertainment stand', 'table']","{'rake': 0, 'stereo': 0, 'table': 1, 'hatstand': 0, 'entertainment center': 0, 'entertainment stand': 1, 'cabinet': 1, 'stand': 1, 'shelf': 0, 'furniture': 0}",,,,,,False,False,,,
1150,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,apple,0,,2,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']",['apple'],"{'counter': 0, 'fruit stand': 0, 'apple': 1, 'snorkel': 0, 'fruit': 0, 'food': 0, 'table': 0, 'fruits': 0}",,,,,,False,False,,,
1151,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2351869,1706343,sandwich,2,visual,0,http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png,"['food', 'hotdog', 'sandwich', 'bread', 'sub', 'sandwivh', 'bun']","['sandwivh', 'sandwich', 'hotdog', 'food']","{'food': 1, 'hotdog': 1, 'sandwich': 1, 'bread': 0, 'sub': 0, 'sandwivh': 1, 'bun': 0}",,,,,,False,False,,,
1152,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2395068,458089,woman,2,bounding box,1,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,"['head', 'sunglasses', 'woman', 'helmet']",['woman'],"{'head': 0, 'sunglasses': 0, 'woman': 1, 'helmet': 0}",,,,1.0,,False,False,,,1.0
1153,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2357048,2842892,horse,0,,1,http://object-naming-amore.upf.edu//2357048_2842892_singleton_obj.png,"['stamp', 'animal', 'horse', 'cow']","['cow', 'horse', 'animal']","{'stamp': 0, 'animal': 1, 'horse': 1, 'cow': 1}",,,,,,False,False,,,
1154,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2357727,3037329,gloves,0,,2,http://object-naming-amore.upf.edu//2357727_3037329_singleton_obj.png,"['bat', 'fence', 'gloves', 'dugout']",['gloves'],"{'bat': 0, 'fence': 0, 'gloves': 1, 'dugout': 0}",alternative,0.0,1.0,,,True,True,0.0,1.0,
1155,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2323662,989124,stereo,0,,2,http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png,"['rake', 'stereo', 'table', 'hatstand', 'entertainment center', 'entertainment stand', 'cabinet', 'stand', 'shelf', 'furniture']","['entertainment center', 'stereo']","{'rake': 0, 'stereo': 1, 'table': 0, 'hatstand': 0, 'entertainment center': 1, 'entertainment stand': 0, 'cabinet': 0, 'stand': 0, 'shelf': 0, 'furniture': 0}",alternative,0.0,,,,True,False,0.0,,
1156,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,1591786,1603721,fruit stand,2,bounding box,1,http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png,"['counter', 'fruit stand', 'apple', 'snorkel', 'fruit', 'food', 'table', 'fruits']",['fruit stand'],"{'counter': 0, 'fruit stand': 1, 'apple': 0, 'snorkel': 0, 'fruit': 0, 'food': 0, 'table': 0, 'fruits': 0}",,,,1.0,,False,False,,,1.0
1157,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2351869,1706343,hotdog,2,bounding box,0,http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png,"['food', 'hotdog', 'sandwich', 'bread', 'sub', 'sandwivh', 'bun']","['sandwivh', 'sandwich', 'hotdog', 'food']","{'food': 1, 'hotdog': 1, 'sandwich': 1, 'bread': 0, 'sub': 0, 'sandwivh': 1, 'bun': 0}",,,,0.0,hotdog_food,False,False,,,0.0
1158,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2395068,458089,sunglasses,0,,0,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,"['head', 'sunglasses', 'woman', 'helmet']",['sunglasses'],"{'head': 0, 'sunglasses': 1, 'woman': 0, 'helmet': 0}",alternative,0.0,1.0,,,True,True,0.0,1.0,
1159,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2357048,2842892,animal,0,,1,http://object-naming-amore.upf.edu//2357048_2842892_singleton_obj.png,"['stamp', 'animal', 'horse', 'cow']","['cow', 'horse', 'animal']","{'stamp': 0, 'animal': 1, 'horse': 1, 'cow': 1}",,,,,,False,False,,,
1160,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,worker11,2357727,3037329,fence,2,bounding box,0,http://object-naming-amore.upf.edu//2357727_3037329_singleton_obj.png,"['bat', 'fence', 'gloves', 'dugout']",['fence'],"{'bat': 0, 'fence': 1, 'gloves': 0, 'dugout': 0}",,,,1.0,,False,False,,,1.0
