vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	low_similarity	optouts	ok_similarity
4640	1656470	furnishing.n.02	wardrobe	instrumentality, instrumentation	http://object-naming-amore.upf.edu//4640_1656470_singleton_obj.png	['closets']	['cabinet/0.17', 'wooden/0.10', 'window/0.16', 'door/0.16', 'curtain/0.15']	{}	['closet/0.50', 'armoire/0.38', 'closets/0.47']
2399217	1171123	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2399217_1171123_supercat_unique.png	['women']	['shirt/0.16', '_notfound_unbrella']	{}	['woman/1.00', 'women/0.53', 'person/0.55', 'pole/0.22']
2401591	1146272	tool.n.01	knife	tool	http://object-naming-amore.upf.edu//2401591_1146272_supercat_unique.png	[]	['plate/0.18']	{'#bbox': 1}	['knife/1.00', 'pizza/0.23', 'utensil/0.47']
2353691	1717248	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2353691_1717248_singleton_obj.png	[]	[]	{'#other_animal': 2}	['cow/1.00']
2321623	3481746	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2321623_3481746_singleton_obj.png	[]	[]	{'#other_animal': 2}	['giraffe/1.00']
2342784	2562019	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2342784_2562019_supercat_unique.png	['overalls']	['cake/0.20']	{}	['shirt/1.00', 'overalls/0.48', 'belt/0.36']
2336001	2977135	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2336001_2977135_singleton_obj.png	[]	['bedsheet/0.14']	{'#other_animal': 3}	['cat/1.00']
2328822	3731582	dish.n.02	broth	food, nutrient	http://object-naming-amore.upf.edu//2328822_3731582_supercat_unique.png	[]	['_notfound_shpoon', 'plate/0.19']	{'#bbox': 2}	['food/0.23', 'soup/0.65', 'liquid/0.40', 'tomato/0.31', 'spoon/0.46']
2408532	259901	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2408532_259901_singleton_obj.png	[]	['_notfound_wash basin', 'sink/0.12']	{'#other_animal': 2}	['cat/1.00']
2380062	1351071	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2380062_1351071_supercat_unique.png	[]	['_notfound_t shirt']	{'#other_shirt': 1}	['shirt/1.00', 'dress/0.46']
2339090	952370	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2339090_952370_singleton_obj.png	[]	['elephant/0.16', 'leaf/0.10']	{'#bbox': 2, '#other_animal': 1}	['building/0.44', 'shelter/0.32', 'tub/0.28']
2363778	3743698	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2363778_3743698_singleton_obj.png	[]	[]	{'#other_animal': 2}	['horse/1.00', 'rope/0.22']
2328295	978256	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2328295_978256_singleton_obj.png	['pants']	['dress/0.19']	{'#bbox': 2}	['bed/1.00', 'pants/0.30', 'suitcase/0.32', 'shirt/0.21', 'pant/0.25']
2410430	217807	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2410430_217807_supercat_unique.png	['cupboards']	['cloth/0.19', 'rack/0.16']	{}	['cabinet/1.00', 'cupboards/0.31', 'table/0.25']
2350675	1849886	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2350675_1849886_singleton_obj.png	[]	[]	{'#occlusion': 1}	['uniform/0.46', 'jacket/0.49', 'coat/0.41', 'cake/0.30', 'dress/1.00']
2387303	678339	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2387303_678339_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	['train/0.34', 'pole/0.30']
2322858	2810633	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2322858_2810633_seed_ambiguous.png	[]	['_notfound_poel', 'wood/0.18']	{'#bbox': 1}	['boat/1.00', 'pontoon/0.71', 'wooden/0.28']
2359243	2083005	overgarment.n.01	shawl	article of clothing	http://object-naming-amore.upf.edu//2359243_2083005_supercat_unique.png	[]	['_notfound_wedingdress']	{'#other_circles entirety of multiple objects': 1, '#occlusion': 1}	['shirt/0.39', 'sweater/0.53', 'chair/0.22', 'jacket/0.47', 'towel/0.33', 'dress/0.50']
2377244	567036	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2377244_567036_singleton_obj.png	[]	[]	{'#other_animal': 3}	['cow/1.00']
2324355	3088845	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2324355_3088845_singleton_obj.png	[]	[]	{'#other_animal': 1}	['dog/1.00']
2350772	3390724	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350772_3390724_supercat_unique.png	['refreshments']	['refreshments/0.19', 'coat/0.07']	{}	['table/1.00', 'counter/0.30']
2406450	369121	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2406450_369121_singleton_obj.png	['cats']	['cats/0.13']	{'#occlusion': 2, '#other_animal': 1}	['car/1.00', 'pavement/0.36', 'automobile/0.58']
2350159	1911421	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2350159_1911421_singleton_obj.png	[]	[]	{'#other_animal': 1}	['giraffe/1.00']
2318778	3259336	ungulate.n.01	goat	animal	http://object-naming-amore.upf.edu//2318778_3259336_seed_ambiguous.png	[]	[]	{'#other_animal': 1}	['sheep/0.65', 'animal/0.53']
2383719	1317883	man.n.01	man	person	http://object-naming-amore.upf.edu//2383719_1317883_supercat_unique.png	[]	['_notfound_motorcycle rider', 'wheel/0.12']	{'#occlusion': 1}	['man/1.00', 'person/0.53', 'biker/0.33']
2377528	3677130	baked_goods.n.01	bagel	food, solid food	http://object-naming-amore.upf.edu//2377528_3677130_seed_ambiguous.png	[]	[]	{'#occlusion': 2}	['food/0.28', 'bagel/1.00', 'bread/0.46', 'cheese/0.49', 'pizza/0.52']
2348556	2505227	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2348556_2505227_seed_ambiguous.png	[]	['_notfound_hot dog', '_notfound_pargar']	{'#occlusion': 1}	['food/0.45', 'sandwich/0.47', 'hotdog/0.33', 'onion/0.40']
2338375	3495210	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2338375_3495210_singleton_obj.png	['cabinets']	['cabinet/0.15', 'top/0.12']	{}	['counter/1.00', 'countertop/0.25', 'cabinets/0.23', 'table/0.30', 'rack/0.25']
2391305	1241682	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2391305_1241682_singleton_obj.png	[]	['pole/0.14']	{'#other_animal': 2}	['zebra/1.00']
2393217	473981	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2393217_473981_singleton_obj.png	[]	['rope/0.15']	{'#other_animal': 2}	['cat/1.00']
2403751	349791	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2403751_349791_singleton_obj.png	[]	[]	{'#other_animal': 3}	['giraffe/1.00']
2398307	426627	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2398307_426627_singleton_obj.png	['wings']	['_notfound_aeroplane']	{}	['airplane/0.83', 'plane/1.00', 'airliner/0.72', 'wings/0.31']
2329613	3359614	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2329613_3359614_singleton_obj.png	[]	[]	{'#other_animal': 3}	['giraffe/1.00']
2398976	1173635	man.n.01	guy	person	http://object-naming-amore.upf.edu//2398976_1173635_seed_ambiguous.png	[]	['_notfound_eye glass', 'sunglass/0.05']	{'#occlusion': 1}	['man/0.54', 'shirt/0.26', 'person/0.49']
2357149	3556343	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2357149_3556343_supercat_unique.png	[]	['horse/0.19']	{'#bbox': 1, '#other_animal': 1}	['belt/0.27', 'halter/0.36']
2351815	2259459	truck.n.01	pickup	vehicle	http://object-naming-amore.upf.edu//2351815_2259459_seed_ambiguous.png	[]	['_notfound_truck bed']	{'#bbox': 1}	['truck/0.61', 'wheel/0.21', 'car/0.49']
2392389	1230668	tool.n.01	knife	tool	http://object-naming-amore.upf.edu//2392389_1230668_supercat_unique.png	[]	['_notfound_piad', 'onion/0.17']	{'#bbox': 1}	['fork/0.38']
2356957	3450080	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356957_3450080_seed_ambiguous.png	[]	['laptop/0.19', 'keyboard/0.16']	{'#bbox': 2}	['carpet/1.00', 'floor/0.38']
2356461	1933434	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2356461_1933434_supercat_unique.png	[]	['chair/0.10', 'row/0.02', 'wall/0.08', 'mirror/0.07']	{'#bbox': 3}	['airplane/0.30']
2409954	229486	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2409954_229486_singleton_obj.png	[]	[]	{'#bbox': 6, '#other_animal': 3}	[]
2354426	3777310	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2354426_3777310_singleton_obj.png	[]	[]	{'#other_animal': 2}	['cow/0.45', 'bull/1.00', 'horn/0.21']
2330811	2992359	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2330811_2992359_seed_ambiguous.png	[]	[]	{'#other_animal': 3}	['cow/1.00']
415	3563906	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//415_3563906_supercat_unique.png	[]	['shirt/0.12']	{'#bbox': 1}	['table/1.00', 'glass/0.23']
2360926	3507262	shelter.n.01	shelter	structure, construction	http://object-naming-amore.upf.edu//2360926_3507262_supercat_unique.png	[]	['kite/0.07']	{'#occlusion': 2}	['tent/0.38', 'building/0.25']
2341930	3172848	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2341930_3172848_singleton_obj.png	[]	[]	{'#other_animal': 3}	['zebra/1.00']
2320130	995946	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2320130_995946_singleton_obj.png	[]	['belt/0.12']	{'#other_animal': 2}	['dog/1.00']
2315892	3352855	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2315892_3352855_supercat_unique.png	[]	['carrot/0.16', '_notfound_powl']	{'#bbox': 1}	['bowl/0.32', 'meal/0.55']
2363124	1846748	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2363124_1846748_seed_ambiguous.png	[]	[]	{'#other_animal': 2}	['horse/1.00', 'pony/0.56', 'wooden/0.24']
2352397	2681007	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2352397_2681007_singleton_obj.png	[]	[]	{'#other_animal': 2, '#bbox': 1}	['bed/1.00', 'pillow/0.56']
2405572	330902	foodstuff.n.02	cereal	food, nutrient	http://object-naming-amore.upf.edu//2405572_330902_supercat_unique.png	[]	['bite/0.16']	{'#other_mix of food, looks like a piece of fruit and granola/nuts': 1, '#bbox': 1}	['food/0.48', 'spoon/0.28']
2397488	1189519	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2397488_1189519_supercat_unique.png	[]	['tissue/0.07', '_notfound_t-shirt']	{'#other_box does not appear to encase the entirety of one item': 1}	['shirt/0.46', 'blouse/0.65', 'dress/1.00']
2390798	493964	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2390798_493964_supercat_unique.png	[]	['wooden/0.18']	{'#other_animal': 1}	['cat/1.00']
2393282	1221349	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2393282_1221349_singleton_obj.png	[]	[]	{"#other_don't know the name": 1}	['vase/0.30', 'chandelier/0.25', 'table/0.28']
2366746	2278400	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2366746_2278400_seed_ambiguous.png	[]	[]	{'#other_animal': 2}	['dog/1.00']
107955	1679080	woman.n.01	woman	person	http://object-naming-amore.upf.edu//107955_1679080_seed_ambiguous.png	[]	['table/0.05']	{'#bbox': 1}	['woman/1.00', 'person/0.55']
2413046	3801795	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2413046_3801795_singleton_obj.png	[]	['phone/0.09', '_notfound_mobile phone', 'mobile/0.09']	{'#bbox': 1}	['boy/1.00', 'person/0.34', 'man/0.68']
2415148	145009	dish.n.02	sandwich	food, nutrient	http://object-naming-amore.upf.edu//2415148_145009_singleton_obj.png	[]	['paper/0.17', '_notfound_sandwich wrapper']	{'#bbox': 1}	['foil/0.27', 'food/0.38', 'sandwich/1.00', 'burger/0.75', 'bun/0.58']
2415656	1056318	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2415656_1056318_singleton_obj.png	[]	[]	{'#other_animal': 3}	['cat/1.00']
2341983	938277	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2341983_938277_seed_ambiguous.png	[]	[]	{'#other_animal': 3}	['cat/1.00']
2324698	3478091	ship.n.01	sub	vehicle	http://object-naming-amore.upf.edu//2324698_3478091_supercat_unique.png	['snacks']	['food/0.11', 'bread/0.12', 'hotdog/0.12', 'cheese/0.08', 'snacks/0.09']	{}	['sandwich/0.21']
2377437	565566	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2377437_565566_singleton_obj.png	[]	[]	{'#other_animal': 3}	['giraffe/1.00']
2389457	1260733	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2389457_1260733_singleton_obj.png	[]	['shirt/0.09']	{'#other_animal': 1}	['horse/1.00', 'rope/0.22']
2316170	3110449	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2316170_3110449_singleton_obj.png	[]	['belt/0.12']	{'#other_animal': 2}	['dog/1.00']
2360629	786963	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2360629_786963_seed_ambiguous.png	[]	[]	{'#other_animal': 3}	['cat/1.00']
2357429	2657999	man.n.01	man	person	http://object-naming-amore.upf.edu//2357429_2657999_singleton_obj.png	[]	['_notfound_snow boat', 'boat/0.14']	{'#bbox': 1}	['man/1.00']
2405310	333248	shirt.n.01	t-shirt	article of clothing	http://object-naming-amore.upf.edu//2405310_333248_singleton_obj.png	[]	['_notfound_shirt', '_notfound_device', '_notfound_box', '_notfound_t-shirt']	{'#occlusion': 2}	[]
2362430	2633810	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362430_2633810_seed_ambiguous.png	['curtains']	['_notfound_bed cover']	{}	['curtain/1.00', 'window/0.32', 'curtains/0.67', 'light/0.23']
2317502	1020357	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2317502_1020357_singleton_obj.png	[]	['wheel/0.12']	{'#other_animal': 1}	['dog/1.00']
2373128	2505030	furnishing.n.02	booth	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2373128_2505030_seed_ambiguous.png	[]	['seat/0.17', 'bench/0.08', 'dress/0.08', 'shirt/0.14']	{'#occlusion': 1}	['chair/0.23', 'table/0.22', 'booth/1.00']
2399748	413992	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2399748_413992_singleton_obj.png	[]	[]	{'#other_animal': 3}	['zebra/1.00']
2321403	1047976	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2321403_1047976_supercat_ambiguous.png	['women']	['coat/0.16', 'human/0.18']	{}	['woman/1.00', 'person/0.55', 'women/0.53']
2361784	1692981	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2361784_1692981_seed_ambiguous.png	[]	[]	{'#other_animal': 1}	['horse/1.00']
2410403	218583	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2410403_218583_supercat_unique.png	[]	['stick/0.08']	{'#bbox': 1}	['bench/1.00']
2405681	330115	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2405681_330115_singleton_obj.png	[]	['bun/0.20']	{'#occlusion': 1}	['table/1.00', 'tabletop/0.36', 'platter/0.37', 'cake/0.27']
2342135	936850	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2342135_936850_singleton_obj.png	[]	[]	{'#occlusion': 1}	['pizza/1.00', 'plate/0.25']
2327922	3163797	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2327922_3163797_seed_ambiguous.png	[]	[]	{'#other_animal': 1}	['horse/1.00']
2414188	158164	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2414188_158164_singleton_obj.png	['clothes']	['cover/0.14']	{'#occlusion': 2, '#bbox': 1}	['clothing/0.42', 'clothes/0.49', 'jacket/0.66', 'shirt/1.00']
2330535	3217989	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2330535_3217989_singleton_obj.png	[]	[]	{'#other_animal': 2}	['giraffe/1.00']
2351365	2491623	boat.n.01	scooter	vehicle	http://object-naming-amore.upf.edu//2351365_2491623_supercat_ambiguous.png	['vehicles']	[]	{'#occlusion': 1, '#bbox': 1}	['motorcycle/0.72', 'wheel/0.41', 'vehicles/0.46', 'scooter/1.00']
2349740	2500549	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2349740_2500549_seed_ambiguous.png	[]	['wood/0.12']	{'#other_animal': 3}	['zebra/1.00']
2353237	2451028	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2353237_2451028_singleton_obj.png	[]	[]	{'#other_animal': 4}	['dog/1.00']
2359158	1883794	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2359158_1883794_supercat_unique.png	[]	['coke/0.08']	{'#bbox': 1, '#other_plate': 1}	['table/1.00', 'cake/0.27']
2408396	262529	overgarment.n.01	blazer	article of clothing	http://object-naming-amore.upf.edu//2408396_262529_supercat_unique.png	[]	[]	{'#bbox': 1}	['coat/0.53', 'jacket/0.66', 'dress/0.56', 'uniform/0.43', 'shirt/0.62', 'tie/0.25']
2377532	565092	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2377532_565092_singleton_obj.png	[]	['wheel/0.12']	{'#bbox': 1}	['building/0.44', 'window/0.37', 'house/1.00', 'car/0.39']
2371847	2155527	man.n.01	guy	person	http://object-naming-amore.upf.edu//2371847_2155527_singleton_obj.png	['gloves']	['glove/0.18', 'bottle/0.16', 'gloves/0.12', 'rope/0.17']	{}	['man/0.54', 'person/0.49']
2330218	3095335	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2330218_3095335_singleton_obj.png	[]	[]	{'#other_animal': 2}	['dog/1.00', 'bag/0.30']
2414455	295118	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2414455_295118_singleton_obj.png	[]	['card/0.18', 'photo/0.18', 'book/0.18']	{'#bbox': 1, '#occlusion': 1}	['cake/1.00']
2327830	979406	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2327830_979406_supercat_unique.png	[]	[]	{'#other_animal': 4}	['cat/1.00']
2331351	3098740	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2331351_3098740_supercat_unique.png	[]	['automobile/0.15', 'wheel/0.10']	{'#other_animal': 1}	['bird/1.00']
2388237	1269764	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2388237_1269764_singleton_obj.png	['wings']	['_notfound_airplace', '_notfound_arephone', '_notfound_aeroplane']	{}	['plane/1.00', 'airplane/0.83', 'wings/0.31']
2373928	1658801	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2373928_1658801_supercat_unique.png	[]	[]	{'#occlusion': 1}	['shirt/1.00', 'dress/0.46', 'blouse/0.58']
2403323	354473	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2403323_354473_singleton_obj.png	[]	['belt/0.07']	{'#other_animal': 2}	['horse/1.00', 'train/0.25']
2410095	226061	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2410095_226061_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_birds': 1}	['bird/1.00']
3753	3648454	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//3753_3648454_singleton_obj.png	[]	[]	{'#other_animal': 3}	['cat/1.00']
2371333	3522561	hotel.n.01	resort	structure, construction	http://object-naming-amore.upf.edu//2371333_3522561_singleton_obj.png	[]	['shirt/0.03', '_notfound_sky board', 'scatting/-0.00', 'pole/0.02']	{'#bbox': 1, '#occlusion': 1}	['mountain/0.39']
2315921	2979737	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2315921_2979737_singleton_obj.png	[]	['belt/0.12', '_notfound_mirrer']	{'#other_animal': 3}	['dog/1.00', 'animal/0.64']
2373050	2516054	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2373050_2516054_singleton_obj.png	['wings']	['_notfound_areplane', '_notfound_air plane', '_notfound_aeroplane']	{}	['plane/0.83', 'wings/0.31', 'airplane/1.00']
2358747	2491183	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2358747_2491183_singleton_obj.png	[]	['wooden/0.20', 'bed/0.19', 'wardrobe/0.17', 'wood/0.15']	{'#bbox': 1}	['table/0.25', 'furniture/0.29', 'dresser/0.31']
2367845	2419542	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2367845_2419542_singleton_obj.png	[]	['cap/0.07', 'coat/0.19']	{'#other_animal': 1}	['horse/1.00', 'hat/0.22']
2349093	2270008	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2349093_2270008_singleton_obj.png	['fries']	['_notfound_bargar', '_notfound_hot dog']	{}	['bread/0.43', 'bun/1.00', 'cheese/0.44', 'fries/0.52', 'food/0.22']
2361551	2997664	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2361551_2997664_supercat_ambiguous.png	[]	['step/0.08', '_notfound_batel']	{'#bbox': 2}	['bottle/0.25', 'counter/1.00']
2416238	3169204	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2416238_3169204_singleton_obj.png	[]	['_notfound_chiar', 'bench/0.06']	{'#bbox': 2}	['pillow/0.43', 'table/0.29', 'carpet/0.73', 'rug/1.00']
2385471	1296450	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2385471_1296450_singleton_obj.png	[]	[]	{'#other_animal': 4}	['zebra/1.00']
2329097	2830512	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2329097_2830512_singleton_obj.png	[]	['_notfound_t-shirt']	{'#occlusion': 1}	['bed/1.00', 'shirt/0.21']
2413165	3556125	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2413165_3556125_supercat_unique.png	[]	['person/0.16', '_notfound_bathtube']	{'#bbox': 1}	['shirt/1.00', 'man/0.24']
2382732	695938	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2382732_695938_supercat_ambiguous.png	['toppings']	[]	{'#bbox': 2, '#occlusion': 1}	['pizza/0.47', 'cheese/1.00', 'toppings/0.49', 'food/0.36']
2344610	3486203	kitchen_utensil.n.01	pan	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2344610_3486203_singleton_obj.png	[]	['food/0.10', 'pizza/0.18', 'burger/0.16']	{'#bbox': 1}	['pie/0.34', 'cake/0.28', 'cheese/0.25']
2407500	278459	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2407500_278459_singleton_obj.png	['shorts']	['shorts/0.08']	{}	['man/0.68', 'person/0.34', 'shirt/0.22']
2397180	436406	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2397180_436406_supercat_unique.png	['t-shirts']	['_notfound_t-shirts']	{}	['boy/1.00', 'shirt/0.22', 'baby/0.52', 'toddler/0.70', 'child/0.59', 'kid/0.63']
2359803	791120	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2359803_791120_singleton_obj.png	[]	[]	{'#other_animal': 1}	['cat/1.00', 'bottle/0.21', 'animal/0.59']
2404087	346414	fish.n.01	fish	animal	http://object-naming-amore.upf.edu//2404087_346414_seed_ambiguous.png	['fries']	['plate/0.15', 'piece/0.07']	{}	['food/0.36', 'chicken/0.43', 'fries/0.34', 'cheese/0.24']
2414802	151640	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2414802_151640_seed_ambiguous.png	[]	['belt/0.07']	{'#other_animal': 2}	['horse/1.00', 'rope/0.22']
2383751	3847808	vessel.n.03	pail	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2383751_3847808_supercat_unique.png	[]	['_notfound_water trough']	{'#other_animal': 2}	['trough/0.22', 'bowl/0.31', 'sink/0.21', 'tank/0.28', 'tub/0.56']
2407397	1097761	dog.n.01	poodle	animal	http://object-naming-amore.upf.edu//2407397_1097761_singleton_obj.png	[]	['belt/0.12']	{'#other_animal': 3}	['dog/0.65']
2354581	1997229	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2354581_1997229_singleton_obj.png	['beds sheet']	['_notfound_beds sheet', '_notfound_travel bag']	{'#occlusion': 3}	['shirt/1.00', 'clothing/0.42']
2354032	2554881	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2354032_2554881_singleton_obj.png	['nuts']	[]	{}	['cake/1.00', 'coke/0.21', 'food/0.25', 'nuts/0.30']
2347998	885579	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2347998_885579_singleton_obj.png	[]	['paper/0.09']	{'#other_animal': 2}	['dog/1.00', 'couch/0.25']
2399790	1166287	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2399790_1166287_singleton_obj.png	[]	[]	{'#other_animal': 3}	['giraffe/1.00']
2415255	143100	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2415255_143100_supercat_unique.png	[]	['cloth/0.19']	{'#bbox': 1, '#occlusion': 1}	['table/1.00', 'glass/0.23']
2391980	484404	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2391980_484404_supercat_unique.png	[]	['_notfound_sitting bench', 'chair/0.17']	{'#occlusion': 1}	['bench/1.00']
2387986	1271235	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2387986_1271235_singleton_obj.png	[]	['belt/0.07']	{'#other_animal': 2}	['horse/1.00', 'shoe/0.22']
2385857	3845595	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2385857_3845595_singleton_obj.png	[]	[]	{'#other_animal': 4}	['giraffe/1.00']
2372126	737408	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2372126_737408_supercat_unique.png	[]	['remote/0.15']	{'#other_animal': 2, '#occlusion': 1}	['table/0.40', 'desk/1.00', 'desktop/0.34', 'phone/0.32']
2347827	2212678	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2347827_2212678_singleton_obj.png	[]	[]	{'#other_animal': 5}	['zebra/1.00']
2409211	246562	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2409211_246562_supercat_unique.png	[]	['belt/0.07']	{'#other_animal': 1}	['horse/1.00', 'shoe/0.22']
2366145	630281	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2366145_630281_singleton_obj.png	[]	[]	{'#other_animal': 5}	['zebra/1.00']
2344977	2410545	foodstuff.n.02	honey	food, nutrient	http://object-naming-amore.upf.edu//2344977_2410545_supercat_unique.png	[]	['toy/0.19']	{'#bbox': 1}	['bottle/0.29', 'honey/1.00', 'jar/0.40']
2326070	983624	dish.n.02	pasta	food, nutrient	http://object-naming-amore.upf.edu//2326070_983624_supercat_unique.png	['fries']	['_notfound_bwol', 'foot/0.05']	{}	['food/0.45', 'pasta/1.00', 'fries/0.48', 'cheese/0.60']
2374895	2345739	shelter.n.01	hut	structure, construction	http://object-naming-amore.upf.edu//2374895_2345739_supercat_unique.png	[]	[]	{'#other_animal': 2}	['building/0.22', 'hut/1.00', 'wood/0.32', 'wooden/0.44']
2356105	1920845	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2356105_1920845_seed_ambiguous.png	[]	['pole/0.13']	{'#other_animal': 2}	['giraffe/1.00', 'tree/0.30']
